Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Nov 19, 2021",10:00p,Sacramento Kings,89,Toronto Raptors,108,Toronto Raptors,"13,159"
"Sat, Nov 20, 2021",5:00p,New York Knicks,106,Houston Rockets,99,New York Knicks,"19,812"
"Sat, Nov 20, 2021",7:00p,Indiana Pacers,111,New Orleans Pelicans,94,Indiana Pacers,"15,081"
"Sat, Nov 20, 2021",7:00p,Washington Wizards,103,Miami Heat,100,Washington Wizards,"20,476"
"Sat, Nov 20, 2021",7:30p,Atlanta Hawks,115,Charlotte Hornets,105,Atlanta Hawks,"17,320"
"Sat, Nov 20, 2021",7:30p,Boston Celtics,111,Oklahoma City Thunder,105,Boston Celtics,"19,156"
"Sat, Nov 20, 2021",8:00p,Milwaukee Bucks,117,Orlando Magic,108,Milwaukee Bucks,"17,341"
"Sat, Nov 20, 2021",8:00p,Minnesota Timberwolves,138,Memphis Grizzlies,95,Minnesota Timberwolves,"17,136"
"Sat, Nov 20, 2021",10:00p,Portland Trail Blazers,118,Philadelphia 76ers,111,Portland Trail Blazers,"17,027"
"Sat, Nov 20, 2021",10:00p,Sacramento Kings,105,Utah Jazz,123,Utah Jazz,"13,180"
"Sun, Nov 21, 2021",3:30p,Los Angeles Clippers,97,Dallas Mavericks,91,Los Angeles Clippers,"17,149"
"Sun, Nov 21, 2021",6:00p,Detroit Pistons,116,Los Angeles Lakers,121,Los Angeles Lakers,"15,532"
"Sun, Nov 21, 2021",8:00p,Chicago Bulls,109,New York Knicks,103,Chicago Bulls,"21,813"
"Sun, Nov 21, 2021",8:00p,Phoenix Suns,126,Denver Nuggets,97,Phoenix Suns,"16,072"
"Sun, Nov 21, 2021",8:30p,Golden State Warriors,119,Toronto Raptors,104,Golden State Warriors,"18,064"
"Mon, Nov 22, 2021",7:00p,Cleveland Cavaliers,112,Brooklyn Nets,117,Brooklyn Nets,"17,387"
"Mon, Nov 22, 2021",7:00p,Washington Wizards,103,Charlotte Hornets,109,Charlotte Hornets,"16,575"
"Mon, Nov 22, 2021",7:30p,Atlanta Hawks,113,Oklahoma City Thunder,101,Atlanta Hawks,"15,806"
"Mon, Nov 22, 2021",7:30p,Boston Celtics,108,Houston Rockets,90,Boston Celtics,"19,156"
"Mon, Nov 22, 2021",8:00p,Chicago Bulls,77,Indiana Pacers,109,Indiana Pacers,"21,586"
"Mon, Nov 22, 2021",8:00p,Milwaukee Bucks,123,Orlando Magic,92,Milwaukee Bucks,"17,341"
"Mon, Nov 22, 2021",8:00p,New Orleans Pelicans,96,Minnesota Timberwolves,110,Minnesota Timberwolves,"15,689"
"Mon, Nov 22, 2021",8:30p,San Antonio Spurs,111,Phoenix Suns,115,Phoenix Suns,"14,715"
"Mon, Nov 22, 2021",9:00p,Utah Jazz,118,Memphis Grizzlies,119,Memphis Grizzlies,"18,306"
"Mon, Nov 22, 2021",10:00p,Sacramento Kings,94,Philadelphia 76ers,102,Philadelphia 76ers,"13,948"
"Tue, Nov 23, 2021",7:00p,Detroit Pistons,92,Miami Heat,100,Miami Heat,"13,123"
"Tue, Nov 23, 2021",7:30p,New York Knicks,106,Los Angeles Lakers,100,New York Knicks,"19,812"
"Tue, Nov 23, 2021",10:00p,Portland Trail Blazers,119,Denver Nuggets,100,Portland Trail Blazers,"17,052"
"Tue, Nov 23, 2021",10:30p,Los Angeles Clippers,104,Dallas Mavericks,112,Dallas Mavericks,"17,067"
"Wed, Nov 24, 2021",7:00p,Cleveland Cavaliers,115,Phoenix Suns,120,Phoenix Suns,"18,055"
"Wed, Nov 24, 2021",7:00p,Indiana Pacers,116,Los Angeles Lakers,124,Los Angeles Lakers,"15,572"
"Wed, Nov 24, 2021",7:00p,Orlando Magic,99,Charlotte Hornets,106,Charlotte Hornets,"16,114"
"Wed, Nov 24, 2021",7:30p,Boston Celtics,104,Brooklyn Nets,123,Brooklyn Nets,"19,156"
"Wed, Nov 24, 2021",8:00p,Houston Rockets,118,Chicago Bulls,113,Houston Rockets,"16,074"
"Wed, Nov 24, 2021",8:00p,Memphis Grizzlies,113,Toronto Raptors,126,Toronto Raptors,"15,409"
"Wed, Nov 24, 2021",8:00p,Milwaukee Bucks,114,Detroit Pistons,93,Milwaukee Bucks,"17,341"
"Wed, Nov 24, 2021",8:00p,Minnesota Timberwolves,113,Miami Heat,101,Minnesota Timberwolves,"17,136"
"Wed, Nov 24, 2021",8:00p,New Orleans Pelicans,127,Washington Wizards,102,New Orleans Pelicans,"14,659"
"Wed, Nov 24, 2021",8:00p,Oklahoma City Thunder,104,Utah Jazz,110,Utah Jazz,"14,081"
"Wed, Nov 24, 2021",8:30p,San Antonio Spurs,106,Atlanta Hawks,124,Atlanta Hawks,"13,161"
"Wed, Nov 24, 2021",10:00p,Golden State Warriors,116,Philadelphia 76ers,96,Golden State Warriors,"18,064"
"Wed, Nov 24, 2021",10:00p,Sacramento Kings,125,Portland Trail Blazers,121,Sacramento Kings,"14,997"
"Fri, Nov 26, 2021",3:30p,Los Angeles Clippers,107,Detroit Pistons,96,Los Angeles Clippers,"18,139"
"Fri, Nov 26, 2021",7:00p,Charlotte Hornets,133,Minnesota Timberwolves,115,Charlotte Hornets,"19,314"
"Fri, Nov 26, 2021",7:00p,New York Knicks,97,Phoenix Suns,118,Phoenix Suns,"19,812"
"Fri, Nov 26, 2021",7:00p,Orlando Magic,88,Chicago Bulls,123,Chicago Bulls,"18,236"
"Fri, Nov 26, 2021",8:00p,Indiana Pacers,114,Toronto Raptors,97,Indiana Pacers,"13,508"
"Fri, Nov 26, 2021",8:00p,Memphis Grizzlies,100,Atlanta Hawks,132,Atlanta Hawks,"16,622"
"Fri, Nov 26, 2021",8:00p,Oklahoma City Thunder,99,Washington Wizards,101,Washington Wizards,"14,579"
"Fri, Nov 26, 2021",8:30p,San Antonio Spurs,96,Boston Celtics,88,San Antonio Spurs,"15,360"
"Fri, Nov 26, 2021",9:00p,Denver Nuggets,109,Milwaukee Bucks,120,Milwaukee Bucks,"19,520"
"Fri, Nov 26, 2021",9:00p,Utah Jazz,97,New Orleans Pelicans,98,New Orleans Pelicans,"18,306"
"Fri, Nov 26, 2021",10:00p,Golden State Warriors,118,Portland Trail Blazers,103,Golden State Warriors,"18,064"
"Fri, Nov 26, 2021",10:30p,Los Angeles Lakers,137,Sacramento Kings,141,Sacramento Kings,"18,997"
"Sat, Nov 27, 2021",6:00p,Philadelphia 76ers,120,Minnesota Timberwolves,121,Minnesota Timberwolves,"21,011"
"Sat, Nov 27, 2021",7:30p,Atlanta Hawks,90,New York Knicks,99,New York Knicks,"17,287"
"Sat, Nov 27, 2021",7:30p,Brooklyn Nets,107,Phoenix Suns,113,Phoenix Suns,"18,071"
"Sat, Nov 27, 2021",8:00p,Chicago Bulls,104,Miami Heat,107,Miami Heat,"21,110"
"Sat, Nov 27, 2021",8:00p,Cleveland Cavaliers,105,Orlando Magic,92,Cleveland Cavaliers,"18,248"
"Sat, Nov 27, 2021",8:00p,Houston Rockets,146,Charlotte Hornets,143,Houston Rockets,"14,687"
"Sat, Nov 27, 2021",8:30p,Dallas Mavericks,114,Washington Wizards,120,Washington Wizards,"20,223"
"Sat, Nov 27, 2021",9:00p,Utah Jazz,127,New Orleans Pelicans,105,Utah Jazz,"18,306"
"Sun, Nov 28, 2021",3:30p,Los Angeles Clippers,90,Golden State Warriors,105,Golden State Warriors,"19,068"
"Sun, Nov 28, 2021",5:00p,Indiana Pacers,100,Milwaukee Bucks,118,Milwaukee Bucks,"13,130"
"Sun, Nov 28, 2021",6:00p,Memphis Grizzlies,128,Sacramento Kings,101,Memphis Grizzlies,"12,844"
"Sun, Nov 28, 2021",6:00p,Toronto Raptors,97,Boston Celtics,109,Boston Celtics,"19,800"
"Sun, Nov 28, 2021",9:30p,Los Angeles Lakers,110,Detroit Pistons,106,Los Angeles Lakers,"18,997"
"Mon, Nov 29, 2021",7:00p,Philadelphia 76ers,101,Orlando Magic,96,Philadelphia 76ers,"20,193"
"Mon, Nov 29, 2021",7:30p,Miami Heat,111,Denver Nuggets,120,Denver Nuggets,"19,600"
"Mon, Nov 29, 2021",8:00p,Chicago Bulls,133,Charlotte Hornets,119,Chicago Bulls,"21,366"
"Mon, Nov 29, 2021",8:00p,Houston Rockets,102,Oklahoma City Thunder,89,Houston Rockets,"12,829"
"Mon, Nov 29, 2021",8:00p,Minnesota Timberwolves,100,Indiana Pacers,98,Minnesota Timberwolves,"14,191"
"Mon, Nov 29, 2021",8:30p,Dallas Mavericks,96,Cleveland Cavaliers,114,Cleveland Cavaliers,"19,229"
"Mon, Nov 29, 2021",8:30p,San Antonio Spurs,116,Washington Wizards,99,San Antonio Spurs,"12,606"
"Mon, Nov 29, 2021",9:00p,Utah Jazz,129,Portland Trail Blazers,107,Utah Jazz,"18,306"
"Mon, Nov 29, 2021",10:30p,Los Angeles Clippers,104,New Orleans Pelicans,123,New Orleans Pelicans,"15,691"
"Tue, Nov 30, 2021",7:30p,Brooklyn Nets,112,New York Knicks,110,Brooklyn Nets,"18,081"
"Tue, Nov 30, 2021",7:30p,Toronto Raptors,91,Memphis Grizzlies,98,Memphis Grizzlies,"19,800"
"Tue, Nov 30, 2021",10:00p,Phoenix Suns,104,Golden State Warriors,96,Phoenix Suns,"17,071"
"Tue, Nov 30, 2021",10:00p,Portland Trail Blazers,110,Detroit Pistons,92,Portland Trail Blazers,"16,071"
"Tue, Nov 30, 2021",10:00p,Sacramento Kings,92,Los Angeles Lakers,117,Los Angeles Lakers,"12,459"
"Wed, Dec 1, 2021",7:00p,Indiana Pacers,111,Atlanta Hawks,114,Atlanta Hawks,"12,656"
"Wed, Dec 1, 2021",7:00p,Orlando Magic,108,Denver Nuggets,103,Orlando Magic,"14,191"
"Wed, Dec 1, 2021",7:00p,Washington Wizards,115,Minnesota Timberwolves,107,Washington Wizards,"15,318"
"Wed, Dec 1, 2021",7:30p,Boston Celtics,88,Philadelphia 76ers,87,Boston Celtics,"19,156"
"Wed, Dec 1, 2021",7:30p,Miami Heat,85,Cleveland Cavaliers,111,Cleveland Cavaliers,"19,600"
"Wed, Dec 1, 2021",8:00p,Milwaukee Bucks,127,Charlotte Hornets,125,Milwaukee Bucks,"17,341"
"Wed, Dec 1, 2021",8:00p,New Orleans Pelicans,107,Dallas Mavericks,139,Dallas Mavericks,"15,558"
"Wed, Dec 1, 2021",8:00p,Oklahoma City Thunder,110,Houston Rockets,114,Houston Rockets,"13,222"
"Wed, Dec 1, 2021",10:30p,Los Angeles Clippers,115,Sacramento Kings,124,Sacramento Kings,"17,217"
"Thu, Dec 2, 2021",7:30p,New York Knicks,115,Chicago Bulls,119,Chicago Bulls,"19,812"
"Thu, Dec 2, 2021",7:30p,Toronto Raptors,97,Milwaukee Bucks,93,Toronto Raptors,"19,800"
"Thu, Dec 2, 2021",8:00p,Memphis Grizzlies,152,Oklahoma City Thunder,79,Memphis Grizzlies,"13,103"
"Thu, Dec 2, 2021",9:00p,Phoenix Suns,114,Detroit Pistons,103,Phoenix Suns,0
"Thu, Dec 2, 2021",10:00p,Portland Trail Blazers,83,San Antonio Spurs,114,San Antonio Spurs,"16,143"
"Fri, Dec 3, 2021",7:00p,Indiana Pacers,104,Miami Heat,113,Miami Heat,"13,854"
"Fri, Dec 3, 2021",7:00p,Washington Wizards,101,Cleveland Cavaliers,116,Cleveland Cavaliers,"17,227"
"Fri, Dec 3, 2021",7:30p,Atlanta Hawks,96,Philadelphia 76ers,98,Philadelphia 76ers,"17,092"
"Fri, Dec 3, 2021",7:30p,Brooklyn Nets,110,Minnesota Timberwolves,105,Brooklyn Nets,"17,732"
"Fri, Dec 3, 2021",8:00p,Houston Rockets,118,Orlando Magic,116,Houston Rockets,"13,697"
"Fri, Dec 3, 2021",8:30p,Dallas Mavericks,91,New Orleans Pelicans,107,New Orleans Pelicans,"19,218"
"Fri, Dec 3, 2021",9:00p,Utah Jazz,137,Boston Celtics,130,Utah Jazz,"18,306"
"Fri, Dec 3, 2021",10:00p,Golden State Warriors,118,Phoenix Suns,96,Golden State Warriors,"18,064"
"Fri, Dec 3, 2021",10:00p,Los Angeles Lakers,115,Los Angeles Clippers,119,Los Angeles Clippers,"18,997"
"Sat, Dec 4, 2021",1:00p,New York Knicks,99,Denver Nuggets,113,Denver Nuggets,"18,272"
"Sat, Dec 4, 2021",8:00p,Brooklyn Nets,107,Chicago Bulls,111,Chicago Bulls,"18,116"
"Sat, Dec 4, 2021",8:00p,Milwaukee Bucks,124,Miami Heat,102,Milwaukee Bucks,"17,341"
"Sat, Dec 4, 2021",8:30p,Dallas Mavericks,90,Memphis Grizzlies,97,Memphis Grizzlies,"19,396"
"Sat, Dec 4, 2021",8:30p,Golden State Warriors,107,San Antonio Spurs,112,San Antonio Spurs,"18,064"
"Sat, Dec 4, 2021",10:00p,Portland Trail Blazers,117,Boston Celtics,145,Boston Celtics,"18,193"
"Sat, Dec 4, 2021",10:00p,Sacramento Kings,104,Los Angeles Clippers,99,Sacramento Kings,"15,004"
"Sun, Dec 5, 2021",3:30p,Cleveland Cavaliers,108,Utah Jazz,109,Utah Jazz,"18,113"
"Sun, Dec 5, 2021",6:00p,Atlanta Hawks,127,Charlotte Hornets,130,Charlotte Hornets,"16,383"
"Sun, Dec 5, 2021",6:00p,Toronto Raptors,102,Washington Wizards,90,Toronto Raptors,"19,800"
"Sun, Dec 5, 2021",7:00p,Houston Rockets,118,New Orleans Pelicans,108,Houston Rockets,"14,771"
"Mon, Dec 6, 2021",7:00p,Charlotte Hornets,124,Philadelphia 76ers,127,Philadelphia 76ers,"14,462"
"Mon, Dec 6, 2021",7:00p,Detroit Pistons,103,Oklahoma City Thunder,114,Oklahoma City Thunder,"10,522"
"Mon, Dec 6, 2021",7:00p,Indiana Pacers,116,Washington Wizards,110,Indiana Pacers,"12,581"
"Mon, Dec 6, 2021",7:30p,Miami Heat,90,Memphis Grizzlies,105,Memphis Grizzlies,"19,600"
"Mon, Dec 6, 2021",8:00p,Chicago Bulls,109,Denver Nuggets,97,Chicago Bulls,"21,236"
"Mon, Dec 6, 2021",8:00p,Milwaukee Bucks,112,Cleveland Cavaliers,104,Milwaukee Bucks,"17,341"
"Mon, Dec 6, 2021",8:00p,Minnesota Timberwolves,110,Atlanta Hawks,121,Atlanta Hawks,"15,736"
"Mon, Dec 6, 2021",9:00p,Phoenix Suns,108,San Antonio Spurs,104,Phoenix Suns,"15,292"
"Mon, Dec 6, 2021",10:00p,Golden State Warriors,126,Orlando Magic,95,Golden State Warriors,"18,064"
"Mon, Dec 6, 2021",10:00p,Portland Trail Blazers,90,Los Angeles Clippers,102,Los Angeles Clippers,"15,865"
"Tue, Dec 7, 2021",7:30p,Dallas Mavericks,99,Brooklyn Nets,102,Brooklyn Nets,"19,559"
"Tue, Dec 7, 2021",8:30p,San Antonio Spurs,109,New York Knicks,121,New York Knicks,"14,698"
"Tue, Dec 7, 2021",10:00p,Los Angeles Lakers,117,Boston Celtics,102,Los Angeles Lakers,"18,997"
"Wed, Dec 8, 2021",7:00p,Charlotte Hornets,106,Philadelphia 76ers,110,Philadelphia 76ers,"15,709"
"Wed, Dec 8, 2021",7:00p,Cleveland Cavaliers,115,Chicago Bulls,92,Cleveland Cavaliers,"17,707"
"Wed, Dec 8, 2021",7:00p,Detroit Pistons,116,Washington Wizards,119,Washington Wizards,"10,499"
"Wed, Dec 8, 2021",7:00p,Indiana Pacers,122,New York Knicks,102,Indiana Pacers,"13,167"
"Wed, Dec 8, 2021",7:30p,Miami Heat,113,Milwaukee Bucks,104,Miami Heat,"19,600"
"Wed, Dec 8, 2021",7:30p,Toronto Raptors,109,Oklahoma City Thunder,110,Oklahoma City Thunder,"19,800"
"Wed, Dec 8, 2021",8:00p,Houston Rockets,114,Brooklyn Nets,104,Houston Rockets,"15,834"
"Wed, Dec 8, 2021",8:00p,Memphis Grizzlies,96,Dallas Mavericks,104,Dallas Mavericks,"14,025"
"Wed, Dec 8, 2021",8:00p,Minnesota Timberwolves,104,Utah Jazz,136,Utah Jazz,"15,181"
"Wed, Dec 8, 2021",8:00p,New Orleans Pelicans,114,Denver Nuggets,120,Denver Nuggets,"15,035"
"Wed, Dec 8, 2021",10:00p,Golden State Warriors,104,Portland Trail Blazers,94,Golden State Warriors,"18,064"
"Wed, Dec 8, 2021",10:00p,Sacramento Kings,142,Orlando Magic,130,Sacramento Kings,"14,364"
"Wed, Dec 8, 2021",10:30p,Los Angeles Clippers,114,Boston Celtics,111,Los Angeles Clippers,"17,064"
"Thu, Dec 9, 2021",7:00p,Philadelphia 76ers,96,Utah Jazz,118,Utah Jazz,"20,272"
"Thu, Dec 9, 2021",8:00p,Memphis Grizzlies,108,Los Angeles Lakers,95,Memphis Grizzlies,"16,334"
"Thu, Dec 9, 2021",8:30p,San Antonio Spurs,123,Denver Nuggets,111,San Antonio Spurs,"12,855"
"Fri, Dec 10, 2021",7:00p,Charlotte Hornets,124,Sacramento Kings,123,Charlotte Hornets,"16,335"
"Fri, Dec 10, 2021",7:00p,Indiana Pacers,106,Dallas Mavericks,93,Indiana Pacers,"12,618"
"Fri, Dec 10, 2021",7:30p,Atlanta Hawks,105,Brooklyn Nets,113,Brooklyn Nets,"17,074"
"Fri, Dec 10, 2021",7:30p,Toronto Raptors,90,New York Knicks,87,Toronto Raptors,"19,800"
"Fri, Dec 10, 2021",8:00p,Houston Rockets,114,Milwaukee Bucks,123,Milwaukee Bucks,"16,319"
"Fri, Dec 10, 2021",8:00p,Minnesota Timberwolves,106,Cleveland Cavaliers,123,Cleveland Cavaliers,"15,694"
"Fri, Dec 10, 2021",8:00p,New Orleans Pelicans,109,Detroit Pistons,93,New Orleans Pelicans,"15,828"
"Fri, Dec 10, 2021",8:00p,Oklahoma City Thunder,95,Los Angeles Lakers,116,Los Angeles Lakers,"16,523"
"Fri, Dec 10, 2021",10:00p,Phoenix Suns,111,Boston Celtics,90,Phoenix Suns,"17,071"
"Sat, Dec 11, 2021",3:30p,Los Angeles Clippers,106,Orlando Magic,104,Los Angeles Clippers,"17,156"
"Sat, Dec 11, 2021",7:00p,Washington Wizards,98,Utah Jazz,123,Utah Jazz,"17,575"
"Sat, Dec 11, 2021",8:00p,Cleveland Cavaliers,117,Sacramento Kings,103,Cleveland Cavaliers,"19,432"
"Sat, Dec 11, 2021",8:00p,Memphis Grizzlies,113,Houston Rockets,106,Memphis Grizzlies,"17,794"
"Sat, Dec 11, 2021",8:00p,Miami Heat,118,Chicago Bulls,92,Miami Heat,"19,731"
"Sat, Dec 11, 2021",8:30p,Philadelphia 76ers,102,Golden State Warriors,93,Philadelphia 76ers,"21,016"
"Sat, Dec 11, 2021",8:30p,San Antonio Spurs,112,Denver Nuggets,127,Denver Nuggets,"14,607"
"Sun, Dec 12, 2021",12:00p,New York Knicks,97,Milwaukee Bucks,112,Milwaukee Bucks,"19,812"
"Sun, Dec 12, 2021",6:00p,Detroit Pistons,104,Brooklyn Nets,116,Brooklyn Nets,"15,289"
"Sun, Dec 12, 2021",7:00p,Oklahoma City Thunder,84,Dallas Mavericks,103,Dallas Mavericks,"15,747"
"Sun, Dec 12, 2021",7:00p,San Antonio Spurs,112,New Orleans Pelicans,97,San Antonio Spurs,"14,990"
"Sun, Dec 12, 2021",9:00p,Portland Trail Blazers,111,Minnesota Timberwolves,116,Minnesota Timberwolves,"16,591"
"Sun, Dec 12, 2021",9:30p,Los Angeles Lakers,106,Orlando Magic,94,Los Angeles Lakers,"18,997"
"Mon, Dec 13, 2021",7:00p,Cleveland Cavaliers,105,Miami Heat,94,Cleveland Cavaliers,"17,401"
"Mon, Dec 13, 2021",7:00p,Indiana Pacers,100,Golden State Warriors,102,Golden State Warriors,"17,018"
"Mon, Dec 13, 2021",7:00p,Toronto Raptors,124,Sacramento Kings,101,Toronto Raptors,"19,463"
"Mon, Dec 13, 2021",7:30p,Atlanta Hawks,126,Houston Rockets,132,Houston Rockets,"14,456"
"Mon, Dec 13, 2021",7:30p,Boston Celtics,117,Milwaukee Bucks,103,Boston Celtics,"19,156"
"Mon, Dec 13, 2021",8:00p,Memphis Grizzlies,126,Philadelphia 76ers,91,Memphis Grizzlies,"13,420"
"Mon, Dec 13, 2021",8:30p,Dallas Mavericks,120,Charlotte Hornets,96,Dallas Mavericks,"19,213"
"Mon, Dec 13, 2021",9:00p,Denver Nuggets,113,Washington Wizards,107,Denver Nuggets,"14,632"
"Mon, Dec 13, 2021",10:30p,Los Angeles Clippers,111,Phoenix Suns,95,Los Angeles Clippers,"17,909"
"Tue, Dec 14, 2021",7:30p,Brooklyn Nets,131,Toronto Raptors,129,Brooklyn Nets,"17,325"
"Tue, Dec 14, 2021",7:30p,New York Knicks,96,Golden State Warriors,105,Golden State Warriors,"19,812"
"Tue, Dec 14, 2021",10:00p,Portland Trail Blazers,107,Phoenix Suns,111,Phoenix Suns,"16,184"
"Wed, Dec 15, 2021",7:00p,Cleveland Cavaliers,124,Houston Rockets,89,Cleveland Cavaliers,"17,131"
"Wed, Dec 15, 2021",7:00p,Orlando Magic,99,Atlanta Hawks,111,Atlanta Hawks,"13,576"
"Wed, Dec 15, 2021",7:00p,Philadelphia 76ers,96,Miami Heat,101,Miami Heat,"20,389"
"Wed, Dec 15, 2021",7:30p,Dallas Mavericks,104,Los Angeles Lakers,107,Los Angeles Lakers,"20,270"
"Wed, Dec 15, 2021",8:00p,Milwaukee Bucks,114,Indiana Pacers,99,Milwaukee Bucks,"17,341"
"Wed, Dec 15, 2021",8:00p,Oklahoma City Thunder,110,New Orleans Pelicans,113,New Orleans Pelicans,"13,253"
"Wed, Dec 15, 2021",8:30p,San Antonio Spurs,115,Charlotte Hornets,131,Charlotte Hornets,"14,354"
"Wed, Dec 15, 2021",9:00p,Denver Nuggets,107,Minnesota Timberwolves,124,Minnesota Timberwolves,"15,365"
"Wed, Dec 15, 2021",10:00p,Portland Trail Blazers,103,Memphis Grizzlies,113,Memphis Grizzlies,"15,773"
"Wed, Dec 15, 2021",10:00p,Sacramento Kings,119,Washington Wizards,105,Sacramento Kings,"13,806"
"Wed, Dec 15, 2021",10:00p,Utah Jazz,124,Los Angeles Clippers,103,Utah Jazz,"18,306"
"Thu, Dec 16, 2021",7:00p,Indiana Pacers,122,Detroit Pistons,113,Indiana Pacers,"13,596"
"Thu, Dec 16, 2021",7:30p,Brooklyn Nets,114,Philadelphia 76ers,105,Brooklyn Nets,"17,053"
"Thu, Dec 16, 2021",8:00p,Houston Rockets,103,New York Knicks,116,New York Knicks,"13,857"
"Thu, Dec 16, 2021",9:00p,Phoenix Suns,118,Washington Wizards,98,Phoenix Suns,"16,177"
"Fri, Dec 17, 2021",7:00p,Orlando Magic,105,Miami Heat,115,Miami Heat,"14,103"
"Fri, Dec 17, 2021",7:30p,Atlanta Hawks,115,Denver Nuggets,133,Denver Nuggets,"16,114"
"Fri, Dec 17, 2021",7:30p,Boston Celtics,107,Golden State Warriors,111,Golden State Warriors,"19,156"
"Fri, Dec 17, 2021",8:00p,New Orleans Pelicans,116,Milwaukee Bucks,112,New Orleans Pelicans,"15,504"
"Fri, Dec 17, 2021",9:00p,Utah Jazz,126,San Antonio Spurs,128,San Antonio Spurs,"18,306"
"Fri, Dec 17, 2021",10:00p,Minnesota Timberwolves,110,Los Angeles Lakers,92,Minnesota Timberwolves,"17,136"
"Fri, Dec 17, 2021",10:00p,Portland Trail Blazers,125,Charlotte Hornets,116,Portland Trail Blazers,"18,399"
"Fri, Dec 17, 2021",10:00p,Sacramento Kings,105,Memphis Grizzlies,124,Memphis Grizzlies,"14,659"
"Sat, Dec 18, 2021",12:00p,Detroit Pistons,107,Houston Rockets,116,Houston Rockets,"13,722"
"Sat, Dec 18, 2021",7:00p,Boston Celtics,114,New York Knicks,107,Boston Celtics,"19,156"
"Sat, Dec 18, 2021",7:30p,Brooklyn Nets,93,Orlando Magic,100,Orlando Magic,"16,292"
"Sat, Dec 18, 2021",7:30p,Toronto Raptors,119,Golden State Warriors,100,Toronto Raptors,"7,988"
"Sat, Dec 18, 2021",8:00p,Oklahoma City Thunder,104,Los Angeles Clippers,103,Oklahoma City Thunder,"15,123"
"Sat, Dec 18, 2021",9:00p,Milwaukee Bucks,90,Cleveland Cavaliers,119,Cleveland Cavaliers,"17,341"
"Sat, Dec 18, 2021",9:00p,Utah Jazz,103,Washington Wizards,109,Washington Wizards,"18,306"
"Sun, Dec 19, 2021",6:00p,Detroit Pistons,100,Miami Heat,90,Detroit Pistons,"15,188"
"Sun, Dec 19, 2021",6:00p,Memphis Grizzlies,100,Portland Trail Blazers,105,Portland Trail Blazers,"15,977"
"Sun, Dec 19, 2021",6:00p,Sacramento Kings,121,San Antonio Spurs,114,Sacramento Kings,"15,091"
"Sun, Dec 19, 2021",8:00p,Chicago Bulls,115,Los Angeles Lakers,110,Chicago Bulls,"21,560"
"Sun, Dec 19, 2021",8:00p,Minnesota Timberwolves,111,Dallas Mavericks,105,Minnesota Timberwolves,"16,127"
"Sun, Dec 19, 2021",8:00p,Phoenix Suns,137,Charlotte Hornets,106,Phoenix Suns,"17,071"
"Mon, Dec 20, 2021",7:30p,Boston Celtics,103,Philadelphia 76ers,108,Philadelphia 76ers,"19,156"
"Mon, Dec 20, 2021",8:00p,Chicago Bulls,133,Houston Rockets,118,Chicago Bulls,"21,150"
"Mon, Dec 20, 2021",8:00p,Memphis Grizzlies,99,Oklahoma City Thunder,102,Oklahoma City Thunder,"15,721"
"Mon, Dec 20, 2021",9:00p,Utah Jazz,112,Charlotte Hornets,102,Utah Jazz,"18,306"
"Mon, Dec 20, 2021",10:00p,Golden State Warriors,113,Sacramento Kings,98,Golden State Warriors,"18,064"
"Mon, Dec 20, 2021",10:30p,Los Angeles Clippers,92,San Antonio Spurs,116,San Antonio Spurs,"18,096"
"Tue, Dec 21, 2021",7:30p,Miami Heat,125,Indiana Pacers,96,Miami Heat,"19,600"
"Tue, Dec 21, 2021",7:30p,New York Knicks,105,Detroit Pistons,91,New York Knicks,"17,906"
"Tue, Dec 21, 2021",8:00p,New Orleans Pelicans,111,Portland Trail Blazers,97,New Orleans Pelicans,"15,272"
"Tue, Dec 21, 2021",8:30p,Dallas Mavericks,114,Minnesota Timberwolves,102,Dallas Mavericks,"20,056"
"Tue, Dec 21, 2021",10:00p,Los Angeles Lakers,90,Phoenix Suns,108,Phoenix Suns,"18,997"
"Wed, Dec 22, 2021",7:30p,Atlanta Hawks,98,Orlando Magic,104,Orlando Magic,"15,299"
"Wed, Dec 22, 2021",7:30p,Boston Celtics,111,Cleveland Cavaliers,101,Boston Celtics,"19,156"
"Wed, Dec 22, 2021",8:00p,Milwaukee Bucks,126,Houston Rockets,106,Milwaukee Bucks,"17,341"
"Wed, Dec 22, 2021",8:00p,Oklahoma City Thunder,108,Denver Nuggets,94,Oklahoma City Thunder,"14,932"
"Wed, Dec 22, 2021",10:00p,Sacramento Kings,89,Los Angeles Clippers,105,Los Angeles Clippers,"15,386"
"Thu, Dec 23, 2021",7:00p,Indiana Pacers,118,Houston Rockets,106,Indiana Pacers,"15,089"
"Thu, Dec 23, 2021",7:00p,Orlando Magic,104,New Orleans Pelicans,110,New Orleans Pelicans,"13,954"
"Thu, Dec 23, 2021",7:00p,Philadelphia 76ers,96,Atlanta Hawks,98,Atlanta Hawks,"20,408"
"Thu, Dec 23, 2021",7:30p,Miami Heat,115,Detroit Pistons,112,Miami Heat,"19,600"
"Thu, Dec 23, 2021",7:30p,New York Knicks,117,Washington Wizards,124,Washington Wizards,"18,208"
"Thu, Dec 23, 2021",8:30p,Dallas Mavericks,95,Milwaukee Bucks,102,Milwaukee Bucks,"19,654"
"Thu, Dec 23, 2021",9:00p,Denver Nuggets,107,Charlotte Hornets,115,Charlotte Hornets,"17,003"
