Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Thu, Jan 2, 2014",7:00p,Cleveland Cavaliers,87,Orlando Magic,81,Cleveland Cavaliers,"14,248"
"Thu, Jan 2, 2014",7:30p,Miami Heat,114,Golden State Warriors,123,Golden State Warriors,"20,350"
"Thu, Jan 2, 2014",8:00p,Chicago Bulls,94,Boston Celtics,82,Chicago Bulls,"21,721"
"Thu, Jan 2, 2014",8:00p,Oklahoma City Thunder,93,Brooklyn Nets,95,Brooklyn Nets,"18,203"
"Thu, Jan 2, 2014",8:30p,San Antonio Spurs,101,New York Knicks,105,New York Knicks,"18,581"
"Thu, Jan 2, 2014",9:00p,Phoenix Suns,91,Memphis Grizzlies,99,Memphis Grizzlies,"14,844"
"Thu, Jan 2, 2014",9:00p,Utah Jazz,96,Milwaukee Bucks,87,Utah Jazz,"16,012"
"Thu, Jan 2, 2014",10:00p,Portland Trail Blazers,134,Charlotte Bobcats,104,Portland Trail Blazers,"20,014"
"Thu, Jan 2, 2014",10:00p,Sacramento Kings,104,Philadelphia 76ers,113,Philadelphia 76ers,"16,259"
"Fri, Jan 3, 2014",7:00p,Washington Wizards,88,Toronto Raptors,101,Toronto Raptors,"14,940"
"Fri, Jan 3, 2014",7:30p,Atlanta Hawks,100,Golden State Warriors,101,Golden State Warriors,"15,210"
"Fri, Jan 3, 2014",7:30p,Boston Celtics,92,New Orleans Pelicans,95,New Orleans Pelicans,"18,624"
"Fri, Jan 3, 2014",8:00p,Houston Rockets,102,New York Knicks,100,Houston Rockets,"18,304"
"Fri, Jan 3, 2014",8:30p,Dallas Mavericks,112,Los Angeles Clippers,119,Los Angeles Clippers,"20,187"
"Fri, Jan 3, 2014",9:00p,Denver Nuggets,111,Memphis Grizzlies,108,Denver Nuggets,"17,608"
"Fri, Jan 3, 2014",10:30p,Los Angeles Lakers,110,Utah Jazz,99,Los Angeles Lakers,"18,997"
"Sat, Jan 4, 2014",7:00p,Indiana Pacers,99,New Orleans Pelicans,82,Indiana Pacers,"18,165"
"Sat, Jan 4, 2014",7:00p,Orlando Magic,94,Miami Heat,110,Miami Heat,"18,846"
"Sat, Jan 4, 2014",7:30p,Brooklyn Nets,89,Cleveland Cavaliers,82,Brooklyn Nets,"17,732"
"Sat, Jan 4, 2014",8:00p,Chicago Bulls,91,Atlanta Hawks,84,Chicago Bulls,"21,539"
"Sat, Jan 4, 2014",8:00p,Minnesota Timberwolves,111,Oklahoma City Thunder,115,Oklahoma City Thunder,"18,065"
"Sat, Jan 4, 2014",8:30p,San Antonio Spurs,116,Los Angeles Clippers,92,San Antonio Spurs,"18,581"
"Sat, Jan 4, 2014",9:00p,Phoenix Suns,116,Milwaukee Bucks,100,Phoenix Suns,"14,344"
"Sat, Jan 4, 2014",10:00p,Portland Trail Blazers,99,Philadelphia 76ers,101,Philadelphia 76ers,"20,004"
"Sat, Jan 4, 2014",10:00p,Sacramento Kings,103,Charlotte Bobcats,113,Charlotte Bobcats,"16,410"
"Sun, Jan 5, 2014",1:00p,Detroit Pistons,84,Memphis Grizzlies,112,Memphis Grizzlies,"14,134"
"Sun, Jan 5, 2014",6:00p,Cleveland Cavaliers,78,Indiana Pacers,82,Indiana Pacers,"17,502"
"Sun, Jan 5, 2014",6:00p,Miami Heat,102,Toronto Raptors,97,Miami Heat,"20,020"
"Sun, Jan 5, 2014",6:00p,Washington Wizards,96,Golden State Warriors,112,Golden State Warriors,"17,390"
"Sun, Jan 5, 2014",7:00p,Oklahoma City Thunder,119,Boston Celtics,96,Oklahoma City Thunder,"18,203"
"Sun, Jan 5, 2014",7:30p,Dallas Mavericks,80,New York Knicks,92,New York Knicks,"19,892"
"Sun, Jan 5, 2014",9:30p,Los Angeles Lakers,115,Denver Nuggets,137,Denver Nuggets,"18,997"
"Mon, Jan 6, 2014",7:00p,Philadelphia 76ers,95,Minnesota Timberwolves,126,Minnesota Timberwolves,"10,736"
"Mon, Jan 6, 2014",7:30p,Brooklyn Nets,91,Atlanta Hawks,86,Brooklyn Nets,"15,326"
"Mon, Jan 6, 2014",10:30p,Los Angeles Clippers,101,Orlando Magic,81,Los Angeles Clippers,"19,060"
"Tue, Jan 7, 2014",7:00p,Charlotte Bobcats,83,Washington Wizards,97,Washington Wizards,"12,079"
"Tue, Jan 7, 2014",7:00p,Cleveland Cavaliers,111,Philadelphia 76ers,93,Cleveland Cavaliers,"13,344"
"Tue, Jan 7, 2014",7:00p,Indiana Pacers,86,Toronto Raptors,79,Indiana Pacers,"16,147"
"Tue, Jan 7, 2014",7:30p,Miami Heat,107,New Orleans Pelicans,88,Miami Heat,"20,097"
"Tue, Jan 7, 2014",7:30p,New York Knicks,89,Detroit Pistons,85,New York Knicks,"19,812"
"Tue, Jan 7, 2014",8:00p,Chicago Bulls,92,Phoenix Suns,87,Chicago Bulls,"21,181"
"Tue, Jan 7, 2014",8:00p,Memphis Grizzlies,108,San Antonio Spurs,110,San Antonio Spurs,"15,916"
"Tue, Jan 7, 2014",8:00p,Milwaukee Bucks,80,Golden State Warriors,101,Golden State Warriors,"11,739"
"Tue, Jan 7, 2014",8:30p,Dallas Mavericks,110,Los Angeles Lakers,97,Dallas Mavericks,"19,656"
"Tue, Jan 7, 2014",9:00p,Denver Nuggets,129,Boston Celtics,98,Denver Nuggets,"16,224"
"Tue, Jan 7, 2014",9:00p,Utah Jazz,112,Oklahoma City Thunder,101,Utah Jazz,"18,547"
"Tue, Jan 7, 2014",10:00p,Sacramento Kings,123,Portland Trail Blazers,119,Sacramento Kings,"15,518"
"Wed, Jan 8, 2014",7:00p,San Antonio Spurs,112,Dallas Mavericks,90,San Antonio Spurs,"18,581"
"Wed, Jan 8, 2014",7:00p,Toronto Raptors,112,Detroit Pistons,91,Toronto Raptors,"16,194"
"Wed, Jan 8, 2014",7:30p,Atlanta Hawks,97,Indiana Pacers,87,Atlanta Hawks,"15,169"
"Wed, Jan 8, 2014",7:30p,Brooklyn Nets,102,Golden State Warriors,98,Brooklyn Nets,"17,732"
"Wed, Jan 8, 2014",8:00p,Houston Rockets,113,Los Angeles Lakers,99,Houston Rockets,"18,229"
"Wed, Jan 8, 2014",8:00p,New Orleans Pelicans,96,Washington Wizards,102,Washington Wizards,"17,557"
"Wed, Jan 8, 2014",9:30p,Minnesota Timberwolves,103,Phoenix Suns,104,Phoenix Suns,"12,202"
"Wed, Jan 8, 2014",10:00p,Portland Trail Blazers,110,Orlando Magic,94,Portland Trail Blazers,"18,949"
"Wed, Jan 8, 2014",10:30p,Los Angeles Clippers,111,Boston Celtics,105,Los Angeles Clippers,"19,214"
"Thu, Jan 9, 2014",8:00p,New York Knicks,102,Miami Heat,92,New York Knicks,"19,812"
"Thu, Jan 9, 2014",10:30p,Denver Nuggets,101,Oklahoma City Thunder,88,Denver Nuggets,"17,315"
"Fri, Jan 10, 2014",7:00p,Indiana Pacers,93,Washington Wizards,66,Indiana Pacers,"18,165"
"Fri, Jan 10, 2014",7:00p,Philadelphia 76ers,104,Detroit Pistons,114,Detroit Pistons,"13,742"
"Fri, Jan 10, 2014",7:30p,Atlanta Hawks,83,Houston Rockets,80,Atlanta Hawks,"13,115"
"Fri, Jan 10, 2014",8:00p,Brooklyn Nets,104,Miami Heat,95,Brooklyn Nets,"17,732"
"Fri, Jan 10, 2014",8:00p,Memphis Grizzlies,104,Phoenix Suns,99,Memphis Grizzlies,"17,049"
"Fri, Jan 10, 2014",8:00p,Minnesota Timberwolves,119,Charlotte Bobcats,92,Minnesota Timberwolves,"13,767"
"Fri, Jan 10, 2014",8:00p,New Orleans Pelicans,90,Dallas Mavericks,107,Dallas Mavericks,"16,533"
"Fri, Jan 10, 2014",8:30p,Milwaukee Bucks,72,Chicago Bulls,81,Chicago Bulls,"15,148"
"Fri, Jan 10, 2014",9:00p,Utah Jazz,102,Cleveland Cavaliers,113,Cleveland Cavaliers,"18,480"
"Fri, Jan 10, 2014",10:00p,Sacramento Kings,103,Orlando Magic,83,Sacramento Kings,"15,694"
"Fri, Jan 10, 2014",10:30p,Golden State Warriors,99,Boston Celtics,97,Golden State Warriors,"19,596"
"Fri, Jan 10, 2014",10:30p,Los Angeles Clippers,123,Los Angeles Lakers,87,Los Angeles Clippers,"19,316"
"Sat, Jan 11, 2014",7:00p,Toronto Raptors,96,Brooklyn Nets,80,Toronto Raptors,"19,800"
"Sat, Jan 11, 2014",7:00p,Washington Wizards,107,Houston Rockets,114,Houston Rockets,"17,454"
"Sat, Jan 11, 2014",7:30p,Detroit Pistons,110,Phoenix Suns,108,Detroit Pistons,"15,224"
"Sat, Jan 11, 2014",7:30p,Philadelphia 76ers,92,New York Knicks,102,New York Knicks,"16,278"
"Sat, Jan 11, 2014",8:00p,Chicago Bulls,103,Charlotte Bobcats,97,Chicago Bulls,"21,413"
"Sat, Jan 11, 2014",8:00p,Oklahoma City Thunder,101,Milwaukee Bucks,85,Oklahoma City Thunder,"18,203"
"Sat, Jan 11, 2014",8:30p,Dallas Mavericks,110,New Orleans Pelicans,107,Dallas Mavericks,"20,116"
"Sat, Jan 11, 2014",9:00p,Denver Nuggets,120,Orlando Magic,94,Denver Nuggets,"17,947"
"Sat, Jan 11, 2014",10:00p,Portland Trail Blazers,112,Boston Celtics,104,Portland Trail Blazers,"20,011"
"Sun, Jan 12, 2014",6:00p,Memphis Grizzlies,108,Atlanta Hawks,101,Memphis Grizzlies,"16,841"
"Sun, Jan 12, 2014",6:00p,Sacramento Kings,124,Cleveland Cavaliers,80,Sacramento Kings,"16,072"
"Sun, Jan 12, 2014",7:00p,San Antonio Spurs,104,Minnesota Timberwolves,86,San Antonio Spurs,"18,098"
"Mon, Jan 13, 2014",7:00p,Toronto Raptors,116,Milwaukee Bucks,94,Toronto Raptors,"15,819"
"Mon, Jan 13, 2014",7:30p,Boston Celtics,92,Houston Rockets,104,Houston Rockets,"17,750"
"Mon, Jan 13, 2014",7:30p,New York Knicks,98,Phoenix Suns,96,New York Knicks,"19,812"
"Mon, Jan 13, 2014",8:00p,Chicago Bulls,88,Washington Wizards,102,Washington Wizards,"21,287"
"Mon, Jan 13, 2014",8:00p,New Orleans Pelicans,95,San Antonio Spurs,101,San Antonio Spurs,"15,552"
"Mon, Jan 13, 2014",8:30p,Dallas Mavericks,107,Orlando Magic,88,Dallas Mavericks,"19,695"
"Mon, Jan 13, 2014",9:00p,Utah Jazz,118,Denver Nuggets,103,Utah Jazz,"17,232"
"Tue, Jan 14, 2014",7:00p,Charlotte Bobcats,108,New York Knicks,98,Charlotte Bobcats,"15,156"
"Tue, Jan 14, 2014",7:00p,Indiana Pacers,116,Sacramento Kings,92,Indiana Pacers,"17,530"
"Tue, Jan 14, 2014",8:00p,Memphis Grizzlies,90,Oklahoma City Thunder,87,Memphis Grizzlies,"17,177"
"Tue, Jan 14, 2014",10:30p,Los Angeles Lakers,118,Cleveland Cavaliers,120,Cleveland Cavaliers,"18,997"
"Wed, Jan 15, 2014",7:00p,Orlando Magic,125,Chicago Bulls,128,Chicago Bulls,"16,489"
"Wed, Jan 15, 2014",7:00p,Philadelphia 76ers,95,Charlotte Bobcats,92,Philadelphia 76ers,"10,106"
"Wed, Jan 15, 2014",7:00p,Washington Wizards,114,Miami Heat,97,Washington Wizards,"20,356"
"Wed, Jan 15, 2014",7:30p,Boston Celtics,88,Toronto Raptors,83,Boston Celtics,"17,569"
"Wed, Jan 15, 2014",8:00p,Milwaukee Bucks,77,Memphis Grizzlies,82,Memphis Grizzlies,"11,379"
"Wed, Jan 15, 2014",8:00p,Minnesota Timberwolves,108,Sacramento Kings,111,Sacramento Kings,"12,399"
"Wed, Jan 15, 2014",8:00p,New Orleans Pelicans,100,Houston Rockets,103,Houston Rockets,"15,918"
"Wed, Jan 15, 2014",8:00p,San Antonio Spurs,109,Utah Jazz,105,San Antonio Spurs,"17,917"
"Wed, Jan 15, 2014",9:00p,Phoenix Suns,121,Los Angeles Lakers,114,Phoenix Suns,"16,022"
"Wed, Jan 15, 2014",10:00p,Portland Trail Blazers,108,Cleveland Cavaliers,96,Portland Trail Blazers,"19,998"
"Wed, Jan 15, 2014",10:30p,Golden State Warriors,116,Denver Nuggets,123,Denver Nuggets,"19,596"
"Wed, Jan 15, 2014",10:30p,Los Angeles Clippers,129,Dallas Mavericks,127,Los Angeles Clippers,"19,208"
"Thu, Jan 16, 2014",3:00p,Atlanta Hawks,110,Brooklyn Nets,127,Brooklyn Nets,"18,689"
"Thu, Jan 16, 2014",7:00p,Indiana Pacers,117,New York Knicks,89,Indiana Pacers,"18,165"
"Thu, Jan 16, 2014",9:30p,Houston Rockets,92,Oklahoma City Thunder,104,Oklahoma City Thunder,"18,231"
"Fri, Jan 17, 2014",7:00p,New York Knicks,95,Los Angeles Clippers,109,Los Angeles Clippers,"19,812"
"Fri, Jan 17, 2014",7:00p,Orlando Magic,101,Charlotte Bobcats,111,Charlotte Bobcats,"16,164"
"Fri, Jan 17, 2014",7:00p,Philadelphia 76ers,86,Miami Heat,101,Miami Heat,"19,286"
"Fri, Jan 17, 2014",7:00p,Toronto Raptors,94,Minnesota Timberwolves,89,Toronto Raptors,"19,800"
"Fri, Jan 17, 2014",7:00p,Washington Wizards,96,Chicago Bulls,93,Washington Wizards,"17,005"
"Fri, Jan 17, 2014",7:30p,Boston Celtics,104,Los Angeles Lakers,107,Los Angeles Lakers,"18,624"
"Fri, Jan 17, 2014",7:30p,Detroit Pistons,89,Utah Jazz,110,Utah Jazz,"18,528"
"Fri, Jan 17, 2014",8:00p,Memphis Grizzlies,91,Sacramento Kings,90,Memphis Grizzlies,"17,212"
"Fri, Jan 17, 2014",8:30p,San Antonio Spurs,100,Portland Trail Blazers,109,Portland Trail Blazers,"18,581"
"Fri, Jan 17, 2014",9:00p,Denver Nuggets,109,Cleveland Cavaliers,117,Cleveland Cavaliers,"18,486"
"Fri, Jan 17, 2014",9:00p,Phoenix Suns,107,Dallas Mavericks,110,Dallas Mavericks,"16,486"
"Fri, Jan 17, 2014",9:30p,Oklahoma City Thunder,127,Golden State Warriors,121,Oklahoma City Thunder,"18,203"
"Sat, Jan 18, 2014",7:00p,Indiana Pacers,106,Los Angeles Clippers,92,Indiana Pacers,"18,165"
"Sat, Jan 18, 2014",7:00p,Washington Wizards,98,Detroit Pistons,104,Detroit Pistons,"17,039"
"Sat, Jan 18, 2014",7:30p,Charlotte Bobcats,96,Miami Heat,104,Miami Heat,"19,631"
"Sat, Jan 18, 2014",8:00p,Chicago Bulls,103,Philadelphia 76ers,78,Chicago Bulls,"21,710"
"Sat, Jan 18, 2014",8:00p,Houston Rockets,114,Milwaukee Bucks,104,Houston Rockets,"18,082"
"Sat, Jan 18, 2014",8:00p,Minnesota Timberwolves,98,Utah Jazz,72,Minnesota Timberwolves,"17,111"
"Sat, Jan 18, 2014",8:00p,New Orleans Pelicans,87,Golden State Warriors,97,Golden State Warriors,"18,045"
"Sat, Jan 18, 2014",8:30p,Dallas Mavericks,111,Portland Trail Blazers,127,Portland Trail Blazers,"20,375"
"Sun, Jan 19, 2014",1:00p,Toronto Raptors,106,Los Angeles Lakers,112,Los Angeles Lakers,"17,706"
"Sun, Jan 19, 2014",6:00p,Orlando Magic,93,Boston Celtics,91,Orlando Magic,"17,548"
"Sun, Jan 19, 2014",7:00p,Oklahoma City Thunder,108,Sacramento Kings,93,Oklahoma City Thunder,"18,203"
"Sun, Jan 19, 2014",7:00p,San Antonio Spurs,110,Milwaukee Bucks,82,San Antonio Spurs,"18,096"
"Sun, Jan 19, 2014",8:00p,Phoenix Suns,117,Denver Nuggets,103,Phoenix Suns,"16,211"
"Mon, Jan 20, 2014",1:00p,Cleveland Cavaliers,97,Dallas Mavericks,102,Dallas Mavericks,"18,762"
"Mon, Jan 20, 2014",1:00p,Detroit Pistons,103,Los Angeles Clippers,112,Los Angeles Clippers,"17,417"
"Mon, Jan 20, 2014",2:00p,Charlotte Bobcats,100,Toronto Raptors,95,Charlotte Bobcats,"14,929"
"Mon, Jan 20, 2014",2:00p,Washington Wizards,107,Philadelphia 76ers,99,Washington Wizards,"18,650"
"Mon, Jan 20, 2014",2:30p,New York Knicks,80,Brooklyn Nets,103,Brooklyn Nets,"19,812"
"Mon, Jan 20, 2014",5:00p,Memphis Grizzlies,92,New Orleans Pelicans,95,New Orleans Pelicans,"17,485"
"Mon, Jan 20, 2014",5:30p,Atlanta Hawks,121,Miami Heat,114,Atlanta Hawks,"19,262"
"Mon, Jan 20, 2014",8:00p,Chicago Bulls,102,Los Angeles Lakers,100,Chicago Bulls,"21,626"
"Mon, Jan 20, 2014",8:00p,Houston Rockets,126,Portland Trail Blazers,113,Houston Rockets,"18,135"
"Mon, Jan 20, 2014",10:30p,Golden State Warriors,94,Indiana Pacers,102,Indiana Pacers,"19,596"
"Tue, Jan 21, 2014",7:30p,Brooklyn Nets,101,Orlando Magic,90,Brooklyn Nets,"15,482"
"Tue, Jan 21, 2014",7:30p,Miami Heat,93,Boston Celtics,86,Miami Heat,"19,619"
"Tue, Jan 21, 2014",8:00p,New Orleans Pelicans,97,Sacramento Kings,114,Sacramento Kings,"16,459"
"Tue, Jan 21, 2014",8:00p,Oklahoma City Thunder,105,Portland Trail Blazers,97,Oklahoma City Thunder,"18,203"
"Tue, Jan 21, 2014",9:00p,Utah Jazz,97,Minnesota Timberwolves,112,Minnesota Timberwolves,"16,387"
"Wed, Jan 22, 2014",7:00p,Charlotte Bobcats,95,Los Angeles Clippers,91,Charlotte Bobcats,"14,760"
"Wed, Jan 22, 2014",7:00p,Cleveland Cavaliers,87,Chicago Bulls,98,Chicago Bulls,"16,890"
"Wed, Jan 22, 2014",7:00p,Orlando Magic,109,Atlanta Hawks,112,Atlanta Hawks,"16,713"
"Wed, Jan 22, 2014",7:00p,Toronto Raptors,93,Dallas Mavericks,85,Toronto Raptors,"18,179"
"Wed, Jan 22, 2014",7:00p,Washington Wizards,111,Boston Celtics,113,Boston Celtics,"14,492"
"Wed, Jan 22, 2014",7:30p,New York Knicks,106,Philadelphia 76ers,110,Philadelphia 76ers,"19,812"
"Wed, Jan 22, 2014",8:00p,Houston Rockets,119,Sacramento Kings,98,Houston Rockets,"16,488"
"Wed, Jan 22, 2014",8:00p,Milwaukee Bucks,104,Detroit Pistons,101,Milwaukee Bucks,"11,266"
"Wed, Jan 22, 2014",8:00p,San Antonio Spurs,105,Oklahoma City Thunder,111,Oklahoma City Thunder,"18,581"
"Wed, Jan 22, 2014",10:30p,Phoenix Suns,124,Indiana Pacers,100,Phoenix Suns,"16,465"
"Thu, Jan 23, 2014",8:00p,Miami Heat,109,Los Angeles Lakers,102,Miami Heat,"19,608"
"Thu, Jan 23, 2014",10:30p,Portland Trail Blazers,110,Denver Nuggets,105,Portland Trail Blazers,"20,066"
"Fri, Jan 24, 2014",7:00p,Orlando Magic,114,Los Angeles Lakers,105,Orlando Magic,"16,101"
"Fri, Jan 24, 2014",7:00p,Philadelphia 76ers,95,Toronto Raptors,104,Toronto Raptors,"11,489"
"Fri, Jan 24, 2014",7:30p,Atlanta Hawks,79,San Antonio Spurs,105,San Antonio Spurs,"17,601"
"Fri, Jan 24, 2014",7:30p,Boston Celtics,83,Oklahoma City Thunder,101,Oklahoma City Thunder,"18,624"
"Fri, Jan 24, 2014",7:30p,Brooklyn Nets,107,Dallas Mavericks,106,Brooklyn Nets,"16,110"
"Fri, Jan 24, 2014",7:30p,Cleveland Cavaliers,93,Milwaukee Bucks,78,Cleveland Cavaliers,"17,147"
"Fri, Jan 24, 2014",7:30p,Detroit Pistons,101,New Orleans Pelicans,103,New Orleans Pelicans,"14,107"
"Fri, Jan 24, 2014",7:30p,New York Knicks,125,Charlotte Bobcats,96,New York Knicks,"19,812"
"Fri, Jan 24, 2014",8:00p,Chicago Bulls,95,Los Angeles Clippers,112,Los Angeles Clippers,"21,755"
"Fri, Jan 24, 2014",8:00p,Houston Rockets,87,Memphis Grizzlies,88,Memphis Grizzlies,"16,998"
"Fri, Jan 24, 2014",9:00p,Phoenix Suns,95,Washington Wizards,101,Washington Wizards,"16,198"
"Fri, Jan 24, 2014",10:00p,Sacramento Kings,111,Indiana Pacers,116,Indiana Pacers,"17,317"
"Fri, Jan 24, 2014",10:30p,Golden State Warriors,120,Minnesota Timberwolves,121,Minnesota Timberwolves,"19,596"
"Sat, Jan 25, 2014",7:00p,Charlotte Bobcats,87,Chicago Bulls,89,Chicago Bulls,"18,252"
"Sat, Jan 25, 2014",7:00p,Toronto Raptors,118,Los Angeles Clippers,126,Los Angeles Clippers,"19,800"
"Sat, Jan 25, 2014",7:30p,Philadelphia 76ers,91,Oklahoma City Thunder,103,Oklahoma City Thunder,"19,217"
"Sat, Jan 25, 2014",8:00p,Memphis Grizzlies,99,Houston Rockets,81,Memphis Grizzlies,"17,512"
"Sat, Jan 25, 2014",8:30p,Milwaukee Bucks,87,Atlanta Hawks,112,Atlanta Hawks,"15,879"
"Sat, Jan 25, 2014",9:00p,Denver Nuggets,109,Indiana Pacers,96,Denver Nuggets,"19,155"
"Sat, Jan 25, 2014",9:00p,Utah Jazz,104,Washington Wizards,101,Utah Jazz,"17,754"
"Sat, Jan 25, 2014",10:00p,Portland Trail Blazers,115,Minnesota Timberwolves,104,Portland Trail Blazers,"20,006"
"Sun, Jan 26, 2014",1:00p,Miami Heat,113,San Antonio Spurs,101,Miami Heat,"19,683"
"Sun, Jan 26, 2014",3:30p,New York Knicks,110,Los Angeles Lakers,103,New York Knicks,"19,812"
"Sun, Jan 26, 2014",6:00p,Cleveland Cavaliers,90,Phoenix Suns,99,Phoenix Suns,"15,872"
"Sun, Jan 26, 2014",6:00p,New Orleans Pelicans,100,Orlando Magic,92,New Orleans Pelicans,"17,197"
"Sun, Jan 26, 2014",6:30p,Boston Celtics,79,Brooklyn Nets,85,Brooklyn Nets,"18,624"
"Sun, Jan 26, 2014",7:30p,Dallas Mavericks,116,Detroit Pistons,106,Dallas Mavericks,"19,662"
"Sun, Jan 26, 2014",9:00p,Golden State Warriors,103,Portland Trail Blazers,88,Golden State Warriors,"19,596"
"Sun, Jan 26, 2014",9:00p,Sacramento Kings,117,Denver Nuggets,125,Denver Nuggets,"15,939"
"Mon, Jan 27, 2014",7:00p,Philadelphia 76ers,113,Phoenix Suns,124,Phoenix Suns,"10,793"
"Mon, Jan 27, 2014",7:30p,Brooklyn Nets,103,Toronto Raptors,104,Toronto Raptors,"15,790"
"Mon, Jan 27, 2014",8:00p,Chicago Bulls,86,Minnesota Timberwolves,95,Minnesota Timberwolves,"21,637"
"Mon, Jan 27, 2014",8:00p,Milwaukee Bucks,86,Los Angeles Clippers,114,Los Angeles Clippers,"11,126"
"Mon, Jan 27, 2014",8:00p,Oklahoma City Thunder,111,Atlanta Hawks,109,Oklahoma City Thunder,"18,203"
"Mon, Jan 27, 2014",9:00p,Utah Jazz,106,Sacramento Kings,99,Utah Jazz,"16,663"
"Tue, Jan 28, 2014",7:00p,Cleveland Cavaliers,89,New Orleans Pelicans,100,New Orleans Pelicans,"13,985"
"Tue, Jan 28, 2014",7:30p,Detroit Pistons,103,Orlando Magic,87,Detroit Pistons,"11,534"
"Tue, Jan 28, 2014",7:30p,New York Knicks,114,Boston Celtics,88,New York Knicks,"19,812"
"Tue, Jan 28, 2014",8:00p,Houston Rockets,97,San Antonio Spurs,90,Houston Rockets,"18,314"
"Tue, Jan 28, 2014",10:00p,Portland Trail Blazers,81,Memphis Grizzlies,98,Memphis Grizzlies,"19,385"
"Tue, Jan 28, 2014",10:30p,Golden State Warriors,85,Washington Wizards,88,Washington Wizards,"19,596"
"Tue, Jan 28, 2014",10:30p,Los Angeles Lakers,92,Indiana Pacers,104,Indiana Pacers,"18,997"
"Wed, Jan 29, 2014",7:00p,Miami Heat,95,Oklahoma City Thunder,112,Oklahoma City Thunder,"19,673"
"Wed, Jan 29, 2014",7:00p,Toronto Raptors,98,Orlando Magic,83,Toronto Raptors,"17,694"
"Wed, Jan 29, 2014",7:30p,Boston Celtics,94,Philadelphia 76ers,95,Philadelphia 76ers,"18,624"
"Wed, Jan 29, 2014",8:00p,Milwaukee Bucks,117,Phoenix Suns,126,Phoenix Suns,"11,175"
"Wed, Jan 29, 2014",8:00p,Minnesota Timberwolves,88,New Orleans Pelicans,77,Minnesota Timberwolves,"11,702"
"Wed, Jan 29, 2014",8:30p,Dallas Mavericks,115,Houston Rockets,117,Houston Rockets,"19,359"
"Wed, Jan 29, 2014",9:00p,Denver Nuggets,98,Charlotte Bobcats,101,Charlotte Bobcats,"16,151"
"Wed, Jan 29, 2014",9:30p,San Antonio Spurs,86,Chicago Bulls,96,Chicago Bulls,"18,581"
"Wed, Jan 29, 2014",10:00p,Sacramento Kings,89,Memphis Grizzlies,99,Memphis Grizzlies,"15,195"
"Wed, Jan 29, 2014",10:30p,Los Angeles Clippers,110,Washington Wizards,103,Los Angeles Clippers,"19,060"
"Thu, Jan 30, 2014",7:00p,Indiana Pacers,94,Phoenix Suns,102,Phoenix Suns,"16,541"
"Thu, Jan 30, 2014",8:00p,New York Knicks,117,Cleveland Cavaliers,86,New York Knicks,"19,812"
"Thu, Jan 30, 2014",10:30p,Golden State Warriors,111,Los Angeles Clippers,92,Golden State Warriors,"19,596"
"Fri, Jan 31, 2014",7:00p,Orlando Magic,113,Milwaukee Bucks,102,Orlando Magic,"17,292"
"Fri, Jan 31, 2014",7:30p,Philadelphia 76ers,99,Atlanta Hawks,125,Atlanta Hawks,"14,702"
"Fri, Jan 31, 2014",8:00p,Brooklyn Nets,95,Oklahoma City Thunder,120,Oklahoma City Thunder,"17,732"
"Fri, Jan 31, 2014",8:00p,Minnesota Timberwolves,90,Memphis Grizzlies,94,Memphis Grizzlies,"17,429"
"Fri, Jan 31, 2014",8:30p,Dallas Mavericks,107,Sacramento Kings,103,Dallas Mavericks,"19,614"
"Fri, Jan 31, 2014",9:00p,Denver Nuggets,90,Toronto Raptors,100,Toronto Raptors,"17,131"
"Fri, Jan 31, 2014",10:30p,Los Angeles Lakers,100,Charlotte Bobcats,110,Charlotte Bobcats,"18,997"
"Fri, Jan 31, 2014",10:30p,Utah Jazz,90,Golden State Warriors,95,Golden State Warriors,"19,911"
"Sat, Feb 1, 2014",7:00p,Indiana Pacers,97,Brooklyn Nets,96,Indiana Pacers,"18,165"
"Sat, Feb 1, 2014",7:00p,Washington Wizards,96,Oklahoma City Thunder,81,Washington Wizards,"20,356"
"Sat, Feb 1, 2014",7:30p,Atlanta Hawks,120,Minnesota Timberwolves,113,Atlanta Hawks,"13,018"
"Sat, Feb 1, 2014",7:30p,Detroit Pistons,113,Philadelphia 76ers,96,Detroit Pistons,"16,649"
"Sat, Feb 1, 2014",8:00p,Houston Rockets,106,Cleveland Cavaliers,92,Houston Rockets,"18,309"
"Sat, Feb 1, 2014",8:00p,Memphis Grizzlies,99,Milwaukee Bucks,90,Memphis Grizzlies,"17,017"
"Sat, Feb 1, 2014",8:00p,New Orleans Pelicans,88,Chicago Bulls,79,New Orleans Pelicans,"17,799"
"Sat, Feb 1, 2014",8:30p,New York Knicks,91,Miami Heat,106,Miami Heat,"19,812"
"Sat, Feb 1, 2014",8:30p,San Antonio Spurs,95,Sacramento Kings,93,San Antonio Spurs,"18,581"
"Sat, Feb 1, 2014",9:00p,Phoenix Suns,105,Charlotte Bobcats,95,Phoenix Suns,"16,248"
"Sat, Feb 1, 2014",10:00p,Portland Trail Blazers,106,Toronto Raptors,103,Portland Trail Blazers,"19,996"
"Sat, Feb 1, 2014",10:30p,Los Angeles Clippers,102,Utah Jazz,87,Los Angeles Clippers,"19,060"
"Sun, Feb 2, 2014",1:00p,Boston Celtics,96,Orlando Magic,89,Boston Celtics,"18,624"
