Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Mon, Feb 4, 2013",7:30p,New York Knicks,99,Detroit Pistons,85,New York Knicks,"19,033"
"Mon, Feb 4, 2013",8:00p,Minnesota Timberwolves,98,Portland Trail Blazers,100,Portland Trail Blazers,"13,446"
"Mon, Feb 4, 2013",8:00p,Oklahoma City Thunder,112,Dallas Mavericks,91,Oklahoma City Thunder,"18,203"
"Mon, Feb 4, 2013",9:00p,Utah Jazz,98,Sacramento Kings,91,Utah Jazz,"17,742"
"Tue, Feb 5, 2013",7:00p,Indiana Pacers,114,Atlanta Hawks,103,Indiana Pacers,"12,578"
"Tue, Feb 5, 2013",7:30p,Brooklyn Nets,83,Los Angeles Lakers,92,Los Angeles Lakers,"17,732"
"Tue, Feb 5, 2013",8:00p,Houston Rockets,140,Golden State Warriors,109,Houston Rockets,"15,453"
"Tue, Feb 5, 2013",8:00p,Memphis Grizzlies,90,Phoenix Suns,96,Phoenix Suns,"14,933"
"Tue, Feb 5, 2013",9:00p,Denver Nuggets,112,Milwaukee Bucks,104,Denver Nuggets,"15,272"
"Wed, Feb 6, 2013",7:00p,Cleveland Cavaliers,122,Charlotte Bobcats,95,Cleveland Cavaliers,"13,264"
"Wed, Feb 6, 2013",7:00p,Orlando Magic,76,Los Angeles Clippers,86,Los Angeles Clippers,"17,995"
"Wed, Feb 6, 2013",7:00p,Philadelphia 76ers,69,Indiana Pacers,88,Indiana Pacers,"15,299"
"Wed, Feb 6, 2013",7:00p,Toronto Raptors,95,Boston Celtics,99,Boston Celtics,"17,163"
"Wed, Feb 6, 2013",7:00p,Washington Wizards,106,New York Knicks,96,Washington Wizards,"18,263"
"Wed, Feb 6, 2013",7:30p,Atlanta Hawks,103,Memphis Grizzlies,92,Atlanta Hawks,"13,198"
"Wed, Feb 6, 2013",7:30p,Detroit Pistons,90,Brooklyn Nets,93,Brooklyn Nets,"12,576"
"Wed, Feb 6, 2013",7:30p,Miami Heat,114,Houston Rockets,108,Miami Heat,"19,693"
"Wed, Feb 6, 2013",8:00p,New Orleans Hornets,93,Phoenix Suns,84,New Orleans Hornets,"12,148"
"Wed, Feb 6, 2013",8:00p,Oklahoma City Thunder,119,Golden State Warriors,98,Oklahoma City Thunder,"18,203"
"Wed, Feb 6, 2013",8:30p,Dallas Mavericks,105,Portland Trail Blazers,99,Dallas Mavericks,"19,746"
"Wed, Feb 6, 2013",9:00p,Minnesota Timberwolves,94,San Antonio Spurs,104,San Antonio Spurs,"15,224"
"Wed, Feb 6, 2013",9:00p,Utah Jazz,100,Milwaukee Bucks,86,Utah Jazz,"18,571"
"Thu, Feb 7, 2013",8:00p,Boston Celtics,116,Los Angeles Lakers,95,Boston Celtics,"18,624"
"Thu, Feb 7, 2013",10:30p,Denver Nuggets,128,Chicago Bulls,96,Denver Nuggets,"19,325"
"Fri, Feb 8, 2013",7:00p,Charlotte Bobcats,93,Los Angeles Lakers,100,Los Angeles Lakers,"19,624"
"Fri, Feb 8, 2013",7:00p,Indiana Pacers,98,Toronto Raptors,100,Toronto Raptors,"16,253"
"Fri, Feb 8, 2013",7:00p,Washington Wizards,89,Brooklyn Nets,74,Washington Wizards,"19,614"
"Fri, Feb 8, 2013",7:30p,Atlanta Hawks,100,New Orleans Hornets,111,New Orleans Hornets,"14,022"
"Fri, Feb 8, 2013",7:30p,Cleveland Cavaliers,119,Orlando Magic,108,Cleveland Cavaliers,"14,073"
"Fri, Feb 8, 2013",7:30p,Detroit Pistons,119,San Antonio Spurs,109,Detroit Pistons,"16,267"
"Fri, Feb 8, 2013",8:00p,Houston Rockets,118,Portland Trail Blazers,103,Houston Rockets,"15,655"
"Fri, Feb 8, 2013",8:00p,Memphis Grizzlies,99,Golden State Warriors,93,Memphis Grizzlies,"16,701"
"Fri, Feb 8, 2013",8:00p,Miami Heat,111,Los Angeles Clippers,89,Miami Heat,"19,902"
"Fri, Feb 8, 2013",8:00p,Minnesota Timberwolves,94,New York Knicks,100,New York Knicks,"16,542"
"Fri, Feb 8, 2013",8:00p,Oklahoma City Thunder,127,Phoenix Suns,96,Oklahoma City Thunder,"18,203"
"Fri, Feb 8, 2013",10:30p,Utah Jazz,89,Chicago Bulls,93,Chicago Bulls,"19,911"
"Sat, Feb 9, 2013",7:30p,Cleveland Cavaliers,103,Denver Nuggets,111,Denver Nuggets,"20,562"
"Sat, Feb 9, 2013",8:00p,Philadelphia 76ers,87,Charlotte Bobcats,76,Philadelphia 76ers,"15,048"
"Sat, Feb 9, 2013",8:30p,Dallas Mavericks,116,Golden State Warriors,91,Dallas Mavericks,"20,355"
"Sat, Feb 9, 2013",8:30p,Milwaukee Bucks,100,Detroit Pistons,105,Detroit Pistons,"15,511"
"Sat, Feb 9, 2013",10:00p,Sacramento Kings,120,Utah Jazz,109,Sacramento Kings,"16,193"
"Sun, Feb 10, 2013",1:00p,New York Knicks,88,Los Angeles Clippers,102,Los Angeles Clippers,"19,033"
"Sun, Feb 10, 2013",3:30p,Miami Heat,107,Los Angeles Lakers,97,Miami Heat,"20,300"
"Sun, Feb 10, 2013",6:00p,Boston Celtics,118,Denver Nuggets,114,Boston Celtics,"18,624"
"Sun, Feb 10, 2013",6:00p,Memphis Grizzlies,105,Minnesota Timberwolves,88,Memphis Grizzlies,"16,023"
"Sun, Feb 10, 2013",6:00p,Orlando Magic,110,Portland Trail Blazers,104,Orlando Magic,"17,966"
"Sun, Feb 10, 2013",6:00p,Toronto Raptors,102,New Orleans Hornets,89,Toronto Raptors,"17,177"
"Sun, Feb 10, 2013",8:00p,Brooklyn Nets,86,San Antonio Spurs,111,San Antonio Spurs,"17,014"
"Sun, Feb 10, 2013",8:00p,Phoenix Suns,69,Oklahoma City Thunder,97,Oklahoma City Thunder,"16,773"
"Sun, Feb 10, 2013",9:00p,Sacramento Kings,117,Houston Rockets,111,Sacramento Kings,"15,526"
"Mon, Feb 11, 2013",7:00p,Charlotte Bobcats,94,Boston Celtics,91,Charlotte Bobcats,"15,709"
"Mon, Feb 11, 2013",7:00p,Cleveland Cavaliers,92,Minnesota Timberwolves,100,Minnesota Timberwolves,"11,556"
"Mon, Feb 11, 2013",7:00p,Indiana Pacers,84,Brooklyn Nets,89,Brooklyn Nets,"11,672"
"Mon, Feb 11, 2013",7:00p,Philadelphia 76ers,90,Los Angeles Clippers,107,Los Angeles Clippers,"17,550"
"Mon, Feb 11, 2013",7:30p,Detroit Pistons,86,New Orleans Hornets,105,New Orleans Hornets,"10,177"
"Mon, Feb 11, 2013",8:00p,Chicago Bulls,89,San Antonio Spurs,103,San Antonio Spurs,"21,955"
"Mon, Feb 11, 2013",8:00p,Milwaukee Bucks,90,Washington Wizards,102,Washington Wizards,"13,842"
"Mon, Feb 11, 2013",8:30p,Dallas Mavericks,101,Atlanta Hawks,105,Atlanta Hawks,"19,654"
"Tue, Feb 12, 2013",7:00p,Toronto Raptors,109,Denver Nuggets,108,Toronto Raptors,"16,738"
"Tue, Feb 12, 2013",7:30p,Miami Heat,117,Portland Trail Blazers,104,Miami Heat,"20,032"
"Tue, Feb 12, 2013",8:00p,Memphis Grizzlies,108,Sacramento Kings,101,Memphis Grizzlies,"14,722"
"Tue, Feb 12, 2013",9:00p,Utah Jazz,109,Oklahoma City Thunder,94,Utah Jazz,"18,552"
"Tue, Feb 12, 2013",10:30p,Golden State Warriors,107,Houston Rockets,116,Houston Rockets,"19,596"
"Tue, Feb 12, 2013",10:30p,Los Angeles Lakers,91,Phoenix Suns,85,Los Angeles Lakers,"18,997"
"Wed, Feb 13, 2013",7:00p,Cleveland Cavaliers,95,San Antonio Spurs,96,San Antonio Spurs,"12,162"
"Wed, Feb 13, 2013",7:00p,Indiana Pacers,101,Charlotte Bobcats,77,Indiana Pacers,"11,707"
"Wed, Feb 13, 2013",7:00p,Orlando Magic,76,Atlanta Hawks,108,Atlanta Hawks,"17,649"
"Wed, Feb 13, 2013",7:30p,Boston Celtics,71,Chicago Bulls,69,Boston Celtics,"18,624"
"Wed, Feb 13, 2013",7:30p,Brooklyn Nets,119,Denver Nuggets,108,Brooklyn Nets,"17,251"
"Wed, Feb 13, 2013",7:30p,Detroit Pistons,96,Washington Wizards,85,Detroit Pistons,"11,095"
"Wed, Feb 13, 2013",7:30p,New York Knicks,88,Toronto Raptors,92,Toronto Raptors,"19,033"
"Wed, Feb 13, 2013",8:00p,Milwaukee Bucks,94,Philadelphia 76ers,92,Milwaukee Bucks,"15,114"
"Wed, Feb 13, 2013",8:00p,Minnesota Timberwolves,93,Utah Jazz,97,Utah Jazz,"13,117"
"Wed, Feb 13, 2013",8:00p,New Orleans Hornets,99,Portland Trail Blazers,63,New Orleans Hornets,"11,656"
"Wed, Feb 13, 2013",8:30p,Dallas Mavericks,123,Sacramento Kings,100,Dallas Mavericks,"19,892"
"Wed, Feb 13, 2013",10:30p,Los Angeles Clippers,106,Houston Rockets,96,Los Angeles Clippers,"19,251"
"Thu, Feb 14, 2013",8:00p,Oklahoma City Thunder,100,Miami Heat,110,Miami Heat,"18,203"
"Thu, Feb 14, 2013",10:30p,Los Angeles Lakers,101,Los Angeles Clippers,125,Los Angeles Clippers,"18,997"
"Tue, Feb 19, 2013",7:00p,Orlando Magic,92,Charlotte Bobcats,105,Charlotte Bobcats,"17,037"
"Tue, Feb 19, 2013",7:00p,Washington Wizards,88,Toronto Raptors,96,Toronto Raptors,"13,923"
"Tue, Feb 19, 2013",7:30p,Brooklyn Nets,113,Milwaukee Bucks,111,Brooklyn Nets,"17,334"
"Tue, Feb 19, 2013",7:30p,Detroit Pistons,91,Memphis Grizzlies,105,Memphis Grizzlies,"13,481"
"Tue, Feb 19, 2013",8:00p,New Orleans Hornets,87,Chicago Bulls,96,Chicago Bulls,"13,612"
"Tue, Feb 19, 2013",9:00p,Denver Nuggets,97,Boston Celtics,90,Denver Nuggets,"19,155"
"Tue, Feb 19, 2013",9:00p,Utah Jazz,115,Golden State Warriors,101,Utah Jazz,"18,231"
"Tue, Feb 19, 2013",10:00p,Portland Trail Blazers,98,Phoenix Suns,102,Phoenix Suns,"20,499"
"Tue, Feb 19, 2013",10:00p,Sacramento Kings,102,San Antonio Spurs,108,San Antonio Spurs,"14,940"
"Wed, Feb 20, 2013",7:00p,Charlotte Bobcats,99,Detroit Pistons,105,Detroit Pistons,"13,112"
"Wed, Feb 20, 2013",7:00p,Indiana Pacers,125,New York Knicks,91,Indiana Pacers,"16,123"
"Wed, Feb 20, 2013",7:00p,Toronto Raptors,82,Memphis Grizzlies,88,Memphis Grizzlies,"19,800"
"Wed, Feb 20, 2013",8:00p,Atlanta Hawks,90,Miami Heat,103,Miami Heat,"18,238"
"Wed, Feb 20, 2013",8:00p,Cleveland Cavaliers,105,New Orleans Hornets,100,Cleveland Cavaliers,"16,103"
"Wed, Feb 20, 2013",8:00p,Houston Rockets,122,Oklahoma City Thunder,119,Houston Rockets,"18,224"
"Wed, Feb 20, 2013",8:00p,Milwaukee Bucks,94,Brooklyn Nets,97,Brooklyn Nets,"14,563"
"Wed, Feb 20, 2013",8:00p,Minnesota Timberwolves,94,Philadelphia 76ers,87,Minnesota Timberwolves,"14,439"
"Wed, Feb 20, 2013",8:30p,Dallas Mavericks,111,Orlando Magic,96,Dallas Mavericks,"19,965"
"Wed, Feb 20, 2013",10:30p,Golden State Warriors,108,Phoenix Suns,98,Golden State Warriors,"19,596"
"Wed, Feb 20, 2013",10:30p,Los Angeles Lakers,113,Boston Celtics,99,Los Angeles Lakers,"18,997"
"Thu, Feb 21, 2013",8:00p,Chicago Bulls,67,Miami Heat,86,Miami Heat,"22,640"
"Thu, Feb 21, 2013",10:30p,Los Angeles Clippers,90,San Antonio Spurs,116,San Antonio Spurs,"19,343"
"Fri, Feb 22, 2013",7:00p,Charlotte Bobcats,75,Chicago Bulls,105,Chicago Bulls,"17,870"
"Fri, Feb 22, 2013",7:00p,Indiana Pacers,114,Detroit Pistons,82,Indiana Pacers,"17,750"
"Fri, Feb 22, 2013",7:00p,Toronto Raptors,100,New York Knicks,98,Toronto Raptors,"19,800"
"Fri, Feb 22, 2013",7:00p,Washington Wizards,119,Denver Nuggets,113,Washington Wizards,"16,527"
"Fri, Feb 22, 2013",7:30p,Atlanta Hawks,122,Sacramento Kings,108,Atlanta Hawks,"15,031"
"Fri, Feb 22, 2013",7:30p,Brooklyn Nets,96,Houston Rockets,106,Houston Rockets,"17,732"
"Fri, Feb 22, 2013",8:00p,Memphis Grizzlies,88,Orlando Magic,82,Memphis Grizzlies,"17,669"
"Fri, Feb 22, 2013",8:00p,New Orleans Hornets,100,Dallas Mavericks,104,Dallas Mavericks,"16,538"
"Fri, Feb 22, 2013",8:00p,Oklahoma City Thunder,127,Minnesota Timberwolves,111,Oklahoma City Thunder,"18,203"
"Fri, Feb 22, 2013",9:00p,Phoenix Suns,88,Boston Celtics,113,Boston Celtics,"18,422"
"Fri, Feb 22, 2013",10:30p,Golden State Warriors,107,San Antonio Spurs,101,Golden State Warriors,"19,596"
"Fri, Feb 22, 2013",10:30p,Los Angeles Lakers,111,Portland Trail Blazers,107,Los Angeles Lakers,"18,997"
"Sat, Feb 23, 2013",7:00p,Charlotte Bobcats,99,Denver Nuggets,113,Denver Nuggets,"18,481"
"Sat, Feb 23, 2013",7:00p,Orlando Magic,94,Cleveland Cavaliers,118,Cleveland Cavaliers,"17,171"
"Sat, Feb 23, 2013",7:00p,Washington Wizards,105,Houston Rockets,103,Washington Wizards,"20,308"
"Sat, Feb 23, 2013",7:30p,Detroit Pistons,72,Indiana Pacers,90,Indiana Pacers,"17,509"
"Sat, Feb 23, 2013",7:30p,Philadelphia 76ers,90,Miami Heat,114,Miami Heat,"20,665"
"Sat, Feb 23, 2013",8:30p,Milwaukee Bucks,102,Atlanta Hawks,103,Atlanta Hawks,"18,289"
"Sat, Feb 23, 2013",10:30p,Los Angeles Clippers,107,Utah Jazz,94,Los Angeles Clippers,"19,165"
"Sun, Feb 24, 2013",1:00p,Dallas Mavericks,99,Los Angeles Lakers,103,Los Angeles Lakers,"20,440"
"Sun, Feb 24, 2013",3:30p,Minnesota Timberwolves,99,Golden State Warriors,100,Golden State Warriors,"18,033"
"Sun, Feb 24, 2013",6:00p,Miami Heat,109,Cleveland Cavaliers,105,Miami Heat,"20,006"
"Sun, Feb 24, 2013",6:00p,New Orleans Hornets,110,Sacramento Kings,95,New Orleans Hornets,"12,788"
"Sun, Feb 24, 2013",7:00p,Brooklyn Nets,72,Memphis Grizzlies,76,Memphis Grizzlies,"17,098"
"Sun, Feb 24, 2013",7:00p,New York Knicks,99,Philadelphia 76ers,93,New York Knicks,"19,033"
"Sun, Feb 24, 2013",8:00p,Phoenix Suns,87,San Antonio Spurs,97,San Antonio Spurs,"14,923"
"Sun, Feb 24, 2013",9:00p,Portland Trail Blazers,92,Boston Celtics,86,Portland Trail Blazers,"20,484"
"Sun, Feb 24, 2013",9:30p,Oklahoma City Thunder,102,Chicago Bulls,72,Oklahoma City Thunder,"18,203"
"Mon, Feb 25, 2013",7:00p,Toronto Raptors,84,Washington Wizards,90,Washington Wizards,"16,705"
"Mon, Feb 25, 2013",7:30p,Detroit Pistons,103,Atlanta Hawks,114,Atlanta Hawks,"12,417"
"Mon, Feb 25, 2013",9:00p,Denver Nuggets,119,Los Angeles Lakers,108,Denver Nuggets,"19,155"
"Mon, Feb 25, 2013",9:00p,Utah Jazz,107,Boston Celtics,110,Boston Celtics,"19,911"
"Tue, Feb 26, 2013",7:00p,Indiana Pacers,108,Golden State Warriors,97,Indiana Pacers,"14,426"
"Tue, Feb 26, 2013",7:00p,Philadelphia 76ers,84,Orlando Magic,98,Orlando Magic,"18,432"
"Tue, Feb 26, 2013",7:30p,Miami Heat,141,Sacramento Kings,129,Miami Heat,"19,734"
"Tue, Feb 26, 2013",8:00p,Chicago Bulls,98,Cleveland Cavaliers,101,Cleveland Cavaliers,"21,501"
"Tue, Feb 26, 2013",8:00p,New Orleans Hornets,97,Brooklyn Nets,101,Brooklyn Nets,"12,651"
"Tue, Feb 26, 2013",8:30p,Dallas Mavericks,90,Milwaukee Bucks,95,Milwaukee Bucks,"19,870"
"Tue, Feb 26, 2013",9:00p,Phoenix Suns,84,Minnesota Timberwolves,83,Phoenix Suns,"14,973"
"Tue, Feb 26, 2013",10:30p,Los Angeles Clippers,106,Charlotte Bobcats,84,Los Angeles Clippers,"19,060"
"Wed, Feb 27, 2013",7:00p,Cleveland Cavaliers,103,Toronto Raptors,92,Cleveland Cavaliers,"13,368"
"Wed, Feb 27, 2013",7:00p,Orlando Magic,101,Sacramento Kings,125,Sacramento Kings,"16,722"
"Wed, Feb 27, 2013",7:00p,Washington Wizards,95,Detroit Pistons,96,Detroit Pistons,"14,298"
"Wed, Feb 27, 2013",8:00p,Houston Rockets,107,Milwaukee Bucks,110,Milwaukee Bucks,"15,463"
"Wed, Feb 27, 2013",8:00p,Memphis Grizzlies,90,Dallas Mavericks,84,Memphis Grizzlies,"16,017"
"Wed, Feb 27, 2013",8:00p,New York Knicks,109,Golden State Warriors,105,New York Knicks,"19,033"
"Wed, Feb 27, 2013",8:00p,Oklahoma City Thunder,119,New Orleans Hornets,74,Oklahoma City Thunder,"18,203"
"Wed, Feb 27, 2013",8:30p,San Antonio Spurs,101,Phoenix Suns,105,Phoenix Suns,"17,573"
"Wed, Feb 27, 2013",9:00p,Utah Jazz,91,Atlanta Hawks,102,Atlanta Hawks,"19,267"
"Wed, Feb 27, 2013",10:30p,Portland Trail Blazers,109,Denver Nuggets,111,Denver Nuggets,"20,077"
"Thu, Feb 28, 2013",7:00p,Indiana Pacers,91,Los Angeles Clippers,99,Los Angeles Clippers,"18,165"
"Thu, Feb 28, 2013",8:00p,Chicago Bulls,93,Philadelphia 76ers,82,Chicago Bulls,"21,576"
"Thu, Feb 28, 2013",10:30p,Los Angeles Lakers,116,Minnesota Timberwolves,94,Los Angeles Lakers,"18,997"
"Fri, Mar 1, 2013",7:00p,Orlando Magic,110,Houston Rockets,118,Houston Rockets,"16,677"
"Fri, Mar 1, 2013",7:00p,Toronto Raptors,81,Indiana Pacers,93,Indiana Pacers,"18,268"
"Fri, Mar 1, 2013",7:00p,Washington Wizards,88,New York Knicks,96,New York Knicks,"20,308"
"Fri, Mar 1, 2013",7:30p,Boston Celtics,94,Golden State Warriors,86,Boston Celtics,"18,624"
"Fri, Mar 1, 2013",7:30p,Cleveland Cavaliers,89,Los Angeles Clippers,105,Los Angeles Clippers,"20,562"
"Fri, Mar 1, 2013",8:00p,Brooklyn Nets,90,Dallas Mavericks,98,Dallas Mavericks,"17,732"
"Fri, Mar 1, 2013",8:00p,Miami Heat,98,Memphis Grizzlies,91,Miami Heat,"20,128"
"Fri, Mar 1, 2013",8:00p,New Orleans Hornets,100,Detroit Pistons,95,New Orleans Hornets,"14,189"
"Fri, Mar 1, 2013",8:30p,San Antonio Spurs,130,Sacramento Kings,102,San Antonio Spurs,"18,581"
"Fri, Mar 1, 2013",9:00p,Phoenix Suns,92,Atlanta Hawks,87,Phoenix Suns,"15,269"
"Fri, Mar 1, 2013",9:00p,Utah Jazz,98,Charlotte Bobcats,68,Utah Jazz,"17,691"
"Fri, Mar 1, 2013",10:30p,Denver Nuggets,105,Oklahoma City Thunder,103,Denver Nuggets,"19,521"
"Sat, Mar 2, 2013",7:00p,Philadelphia 76ers,104,Golden State Warriors,97,Philadelphia 76ers,"17,929"
"Sat, Mar 2, 2013",8:00p,Chicago Bulls,96,Brooklyn Nets,85,Chicago Bulls,"22,414"
"Sat, Mar 2, 2013",8:30p,Milwaukee Bucks,122,Toronto Raptors,114,Milwaukee Bucks,"16,165"
"Sat, Mar 2, 2013",10:00p,Portland Trail Blazers,109,Minnesota Timberwolves,94,Portland Trail Blazers,"20,390"
"Sun, Mar 3, 2013",1:00p,New York Knicks,93,Miami Heat,99,Miami Heat,"19,033"
"Sun, Mar 3, 2013",3:30p,Los Angeles Clippers,104,Oklahoma City Thunder,108,Oklahoma City Thunder,"19,371"
"Sun, Mar 3, 2013",6:00p,Orlando Magic,82,Memphis Grizzlies,108,Memphis Grizzlies,"16,020"
"Sun, Mar 3, 2013",6:00p,Sacramento Kings,119,Charlotte Bobcats,83,Sacramento Kings,"14,555"
"Sun, Mar 3, 2013",6:00p,Washington Wizards,90,Philadelphia 76ers,87,Washington Wizards,"17,370"
"Sun, Mar 3, 2013",7:00p,Houston Rockets,136,Dallas Mavericks,103,Houston Rockets,"18,123"
"Sun, Mar 3, 2013",7:00p,San Antonio Spurs,114,Detroit Pistons,75,San Antonio Spurs,"18,581"
"Sun, Mar 3, 2013",8:00p,Indiana Pacers,97,Chicago Bulls,92,Indiana Pacers,"17,533"
"Sun, Mar 3, 2013",9:30p,Los Angeles Lakers,99,Atlanta Hawks,98,Los Angeles Lakers,"18,997"
"Mon, Mar 4, 2013",7:00p,Cleveland Cavaliers,97,New York Knicks,102,New York Knicks,"19,784"
"Mon, Mar 4, 2013",8:00p,Milwaukee Bucks,109,Utah Jazz,108,Milwaukee Bucks,"13,926"
"Mon, Mar 4, 2013",8:00p,Minnesota Timberwolves,81,Miami Heat,97,Miami Heat,"18,391"
"Mon, Mar 4, 2013",8:00p,New Orleans Hornets,102,Orlando Magic,105,Orlando Magic,"11,050"
"Mon, Mar 4, 2013",9:00p,Denver Nuggets,104,Atlanta Hawks,88,Denver Nuggets,"17,554"
"Mon, Mar 4, 2013",10:00p,Portland Trail Blazers,122,Charlotte Bobcats,105,Portland Trail Blazers,"18,330"
"Mon, Mar 4, 2013",10:30p,Golden State Warriors,125,Toronto Raptors,118,Golden State Warriors,"19,596"
"Tue, Mar 5, 2013",7:00p,Philadelphia 76ers,101,Boston Celtics,109,Boston Celtics,"16,189"
"Tue, Mar 5, 2013",9:30p,Oklahoma City Thunder,122,Los Angeles Lakers,105,Oklahoma City Thunder,"18,203"
"Tue, Mar 5, 2013",10:00p,Sacramento Kings,113,Denver Nuggets,120,Denver Nuggets,"11,923"
"Wed, Mar 6, 2013",7:00p,Charlotte Bobcats,78,Brooklyn Nets,99,Brooklyn Nets,"13,382"
"Wed, Mar 6, 2013",7:00p,Cleveland Cavaliers,104,Utah Jazz,101,Cleveland Cavaliers,"12,124"
"Wed, Mar 6, 2013",7:00p,Indiana Pacers,81,Boston Celtics,83,Boston Celtics,"17,833"
"Wed, Mar 6, 2013",7:30p,Atlanta Hawks,107,Philadelphia 76ers,96,Atlanta Hawks,"13,018"
"Wed, Mar 6, 2013",7:30p,Detroit Pistons,77,New York Knicks,87,New York Knicks,"16,181"
"Wed, Mar 6, 2013",7:30p,Miami Heat,97,Orlando Magic,96,Miami Heat,"20,001"
"Wed, Mar 6, 2013",8:00p,Memphis Grizzlies,91,Portland Trail Blazers,85,Memphis Grizzlies,"16,214"
"Wed, Mar 6, 2013",8:00p,Minnesota Timberwolves,87,Washington Wizards,82,Minnesota Timberwolves,"13,233"
"Wed, Mar 6, 2013",8:00p,New Orleans Hornets,102,Los Angeles Lakers,108,Los Angeles Lakers,"16,019"
"Wed, Mar 6, 2013",8:30p,Dallas Mavericks,112,Houston Rockets,108,Dallas Mavericks,"20,344"
"Wed, Mar 6, 2013",9:00p,Phoenix Suns,71,Toronto Raptors,98,Toronto Raptors,"13,173"
"Wed, Mar 6, 2013",9:00p,San Antonio Spurs,101,Chicago Bulls,83,San Antonio Spurs,"18,581"
"Wed, Mar 6, 2013",10:30p,Golden State Warriors,87,Sacramento Kings,83,Golden State Warriors,"19,596"
"Wed, Mar 6, 2013",10:30p,Los Angeles Clippers,117,Milwaukee Bucks,101,Los Angeles Clippers,"19,060"
"Thu, Mar 7, 2013",8:00p,New York Knicks,94,Oklahoma City Thunder,95,Oklahoma City Thunder,"19,033"
"Thu, Mar 7, 2013",10:30p,Denver Nuggets,107,Los Angeles Clippers,92,Denver Nuggets,"18,857"
"Fri, Mar 8, 2013",7:00p,Charlotte Bobcats,94,Oklahoma City Thunder,116,Oklahoma City Thunder,"18,870"
"Fri, Mar 8, 2013",7:00p,Orlando Magic,86,Indiana Pacers,115,Indiana Pacers,"16,515"
"Fri, Mar 8, 2013",7:30p,Brooklyn Nets,95,Washington Wizards,78,Brooklyn Nets,"17,732"
"Fri, Mar 8, 2013",7:30p,Cleveland Cavaliers,92,Memphis Grizzlies,103,Memphis Grizzlies,"17,032"
"Fri, Mar 8, 2013",7:30p,Detroit Pistons,99,Dallas Mavericks,102,Dallas Mavericks,"19,504"
"Fri, Mar 8, 2013",8:00p,Boston Celtics,107,Atlanta Hawks,102,Boston Celtics,"18,624"
"Fri, Mar 8, 2013",8:00p,Chicago Bulls,89,Utah Jazz,88,Chicago Bulls,"21,842"
"Fri, Mar 8, 2013",8:00p,Miami Heat,102,Philadelphia 76ers,93,Miami Heat,"20,029"
"Fri, Mar 8, 2013",8:30p,San Antonio Spurs,106,Portland Trail Blazers,136,Portland Trail Blazers,"18,581"
"Fri, Mar 8, 2013",10:00p,Sacramento Kings,121,Phoenix Suns,112,Sacramento Kings,"13,501"
"Fri, Mar 8, 2013",10:30p,Golden State Warriors,88,Houston Rockets,94,Houston Rockets,"19,596"
"Fri, Mar 8, 2013",10:30p,Los Angeles Lakers,118,Toronto Raptors,116,Los Angeles Lakers,"18,997"
"Sat, Mar 9, 2013",7:00p,Atlanta Hawks,80,Brooklyn Nets,93,Brooklyn Nets,"17,282"
"Sat, Mar 9, 2013",7:30p,New York Knicks,113,Utah Jazz,84,New York Knicks,"19,033"
"Sat, Mar 9, 2013",8:00p,Memphis Grizzlies,96,New Orleans Hornets,85,Memphis Grizzlies,"17,501"
"Sat, Mar 9, 2013",8:00p,Washington Wizards,104,Charlotte Bobcats,87,Washington Wizards,"16,357"
"Sat, Mar 9, 2013",9:00p,Denver Nuggets,111,Minnesota Timberwolves,88,Denver Nuggets,"18,823"
"Sat, Mar 9, 2013",9:00p,Phoenix Suns,107,Houston Rockets,105,Phoenix Suns,"16,734"
"Sat, Mar 9, 2013",10:30p,Golden State Warriors,93,Milwaukee Bucks,103,Milwaukee Bucks,"19,596"
"Sun, Mar 10, 2013",1:00p,Oklahoma City Thunder,91,Boston Celtics,79,Oklahoma City Thunder,"18,203"
"Sun, Mar 10, 2013",3:30p,Los Angeles Lakers,90,Chicago Bulls,81,Los Angeles Lakers,"18,997"
"Sun, Mar 10, 2013",6:00p,Miami Heat,105,Indiana Pacers,91,Miami Heat,"20,219"
"Sun, Mar 10, 2013",6:00p,Orlando Magic,99,Philadelphia 76ers,91,Orlando Magic,"16,317"
"Sun, Mar 10, 2013",6:00p,Toronto Raptors,100,Cleveland Cavaliers,96,Toronto Raptors,"19,800"
"Sun, Mar 10, 2013",7:00p,Minnesota Timberwolves,77,Dallas Mavericks,100,Dallas Mavericks,"15,209"
"Sun, Mar 10, 2013",7:00p,New Orleans Hornets,98,Portland Trail Blazers,96,New Orleans Hornets,"15,036"
"Sun, Mar 10, 2013",9:00p,Sacramento Kings,113,Milwaukee Bucks,115,Milwaukee Bucks,"14,761"
"Sun, Mar 10, 2013",9:30p,Los Angeles Clippers,129,Detroit Pistons,97,Los Angeles Clippers,"19,344"
"Mon, Mar 11, 2013",7:00p,Philadelphia 76ers,106,Brooklyn Nets,97,Philadelphia 76ers,"16,789"
"Mon, Mar 11, 2013",8:30p,San Antonio Spurs,105,Oklahoma City Thunder,93,San Antonio Spurs,"18,581"
"Mon, Mar 11, 2013",9:00p,Utah Jazz,103,Detroit Pistons,90,Utah Jazz,"18,568"
"Mon, Mar 11, 2013",10:00p,Phoenix Suns,93,Denver Nuggets,108,Denver Nuggets,"15,597"
"Mon, Mar 11, 2013",10:30p,Golden State Warriors,92,New York Knicks,63,Golden State Warriors,"19,596"
