Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sat, Mar 28, 2015",8:00p,Chicago Bulls,111,New York Knicks,80,Chicago Bulls,"22,152"
"Sat, Mar 28, 2015",8:30p,Milwaukee Bucks,95,Golden State Warriors,108,Golden State Warriors,"18,717"
"Sat, Mar 28, 2015",9:00p,Utah Jazz,94,Oklahoma City Thunder,89,Utah Jazz,"19,911"
"Sat, Mar 28, 2015",10:00p,Portland Trail Blazers,120,Denver Nuggets,114,Portland Trail Blazers,"19,769"
"Sun, Mar 29, 2015",12:30p,Washington Wizards,91,Houston Rockets,99,Houston Rockets,"20,356"
"Sun, Mar 29, 2015",3:30p,Brooklyn Nets,107,Los Angeles Lakers,99,Brooklyn Nets,"17,732"
"Sun, Mar 29, 2015",4:00p,New Orleans Pelicans,110,Minnesota Timberwolves,88,New Orleans Pelicans,"17,576"
"Sun, Mar 29, 2015",4:30p,Cleveland Cavaliers,87,Philadelphia 76ers,86,Cleveland Cavaliers,"20,562"
"Sun, Mar 29, 2015",6:00p,Boston Celtics,106,Los Angeles Clippers,119,Los Angeles Clippers,"18,624"
"Sun, Mar 29, 2015",6:00p,Miami Heat,109,Detroit Pistons,102,Miami Heat,"19,685"
"Sun, Mar 29, 2015",7:00p,Indiana Pacers,104,Dallas Mavericks,99,Indiana Pacers,"17,358"
"Sun, Mar 29, 2015",7:00p,San Antonio Spurs,103,Memphis Grizzlies,89,San Antonio Spurs,"18,581"
"Sun, Mar 29, 2015",9:00p,Phoenix Suns,97,Oklahoma City Thunder,109,Oklahoma City Thunder,"17,538"
"Mon, Mar 30, 2015",7:00p,Charlotte Hornets,104,Boston Celtics,116,Boston Celtics,"15,140"
"Mon, Mar 30, 2015",7:00p,Philadelphia 76ers,111,Los Angeles Lakers,113,Los Angeles Lakers,"13,501"
"Mon, Mar 30, 2015",7:30p,Atlanta Hawks,101,Milwaukee Bucks,88,Atlanta Hawks,"18,453"
"Mon, Mar 30, 2015",7:30p,Toronto Raptors,99,Houston Rockets,96,Toronto Raptors,"19,800"
"Mon, Mar 30, 2015",8:00p,Memphis Grizzlies,97,Sacramento Kings,83,Memphis Grizzlies,"17,218"
"Mon, Mar 30, 2015",8:00p,Minnesota Timberwolves,84,Utah Jazz,104,Utah Jazz,"12,229"
"Mon, Mar 30, 2015",10:00p,Portland Trail Blazers,109,Phoenix Suns,86,Portland Trail Blazers,"19,441"
"Tue, Mar 31, 2015",7:30p,Brooklyn Nets,111,Indiana Pacers,106,Brooklyn Nets,"16,756"
"Tue, Mar 31, 2015",7:30p,Detroit Pistons,105,Atlanta Hawks,95,Detroit Pistons,"14,242"
"Tue, Mar 31, 2015",8:00p,Miami Heat,81,San Antonio Spurs,95,San Antonio Spurs,"20,047"
"Tue, Mar 31, 2015",10:30p,Los Angeles Clippers,106,Golden State Warriors,110,Golden State Warriors,"19,601"
"Wed, Apr 1, 2015",7:00p,Charlotte Hornets,102,Detroit Pistons,78,Charlotte Hornets,"15,372"
"Wed, Apr 1, 2015",7:00p,Orlando Magic,91,San Antonio Spurs,103,San Antonio Spurs,"17,229"
"Wed, Apr 1, 2015",7:00p,Washington Wizards,106,Philadelphia 76ers,93,Washington Wizards,"17,501"
"Wed, Apr 1, 2015",7:30p,Boston Celtics,100,Indiana Pacers,87,Boston Celtics,"18,624"
"Wed, Apr 1, 2015",7:30p,New York Knicks,98,Brooklyn Nets,100,Brooklyn Nets,"19,812"
"Wed, Apr 1, 2015",8:00p,Houston Rockets,115,Sacramento Kings,111,Houston Rockets,"18,312"
"Wed, Apr 1, 2015",8:00p,Milwaukee Bucks,95,Chicago Bulls,91,Milwaukee Bucks,"15,215"
"Wed, Apr 1, 2015",8:00p,Minnesota Timberwolves,99,Toronto Raptors,113,Toronto Raptors,"12,699"
"Wed, Apr 1, 2015",8:00p,Oklahoma City Thunder,131,Dallas Mavericks,135,Dallas Mavericks,"18,203"
"Wed, Apr 1, 2015",9:00p,Utah Jazz,98,Denver Nuggets,84,Utah Jazz,"18,275"
"Wed, Apr 1, 2015",10:00p,Portland Trail Blazers,122,Los Angeles Clippers,126,Los Angeles Clippers,"19,639"
"Wed, Apr 1, 2015",10:30p,Los Angeles Lakers,92,New Orleans Pelicans,113,New Orleans Pelicans,"17,165"
"Thu, Apr 2, 2015",8:00p,Cleveland Cavaliers,114,Miami Heat,88,Cleveland Cavaliers,"20,562"
"Thu, Apr 2, 2015",8:30p,Dallas Mavericks,101,Houston Rockets,108,Houston Rockets,"20,062"
"Thu, Apr 2, 2015",10:30p,Golden State Warriors,107,Phoenix Suns,106,Golden State Warriors,"19,596"
"Fri, Apr 3, 2015",7:00p,Indiana Pacers,93,Charlotte Hornets,74,Indiana Pacers,"18,165"
"Fri, Apr 3, 2015",7:00p,Washington Wizards,101,New York Knicks,87,Washington Wizards,"19,389"
"Fri, Apr 3, 2015",7:30p,Boston Celtics,101,Milwaukee Bucks,110,Milwaukee Bucks,"18,624"
"Fri, Apr 3, 2015",7:30p,Brooklyn Nets,114,Toronto Raptors,109,Brooklyn Nets,"17,732"
"Fri, Apr 3, 2015",8:00p,Chicago Bulls,88,Detroit Pistons,82,Chicago Bulls,"22,058"
"Fri, Apr 3, 2015",8:00p,Memphis Grizzlies,100,Oklahoma City Thunder,92,Memphis Grizzlies,"18,119"
"Fri, Apr 3, 2015",8:00p,Minnesota Timberwolves,84,Orlando Magic,97,Orlando Magic,"18,334"
"Fri, Apr 3, 2015",8:30p,San Antonio Spurs,123,Denver Nuggets,93,San Antonio Spurs,"18,581"
"Fri, Apr 3, 2015",10:00p,Sacramento Kings,95,New Orleans Pelicans,101,New Orleans Pelicans,"17,021"
"Fri, Apr 3, 2015",10:30p,Los Angeles Lakers,77,Portland Trail Blazers,107,Portland Trail Blazers,"18,997"
"Sat, Apr 4, 2015",7:00p,Charlotte Hornets,92,Philadelphia 76ers,91,Charlotte Hornets,"17,286"
"Sat, Apr 4, 2015",7:30p,Atlanta Hawks,131,Brooklyn Nets,99,Atlanta Hawks,"18,769"
"Sat, Apr 4, 2015",7:30p,Detroit Pistons,99,Miami Heat,98,Detroit Pistons,"16,133"
"Sat, Apr 4, 2015",7:30p,Toronto Raptors,116,Boston Celtics,117,Boston Celtics,"19,800"
"Sat, Apr 4, 2015",8:00p,Memphis Grizzlies,83,Washington Wizards,92,Washington Wizards,"18,119"
"Sat, Apr 4, 2015",8:30p,Dallas Mavericks,110,Golden State Warriors,123,Golden State Warriors,"20,407"
"Sat, Apr 4, 2015",8:30p,Milwaukee Bucks,90,Orlando Magic,97,Orlando Magic,"14,090"
"Sat, Apr 4, 2015",9:00p,Denver Nuggets,92,Los Angeles Clippers,107,Los Angeles Clippers,"15,566"
"Sat, Apr 4, 2015",10:00p,Phoenix Suns,87,Utah Jazz,85,Phoenix Suns,"18,055"
"Sat, Apr 4, 2015",10:00p,Portland Trail Blazers,99,New Orleans Pelicans,90,Portland Trail Blazers,"19,781"
"Sun, Apr 5, 2015",1:00p,Oklahoma City Thunder,112,Houston Rockets,115,Houston Rockets,"18,203"
"Sun, Apr 5, 2015",3:30p,Cleveland Cavaliers,99,Chicago Bulls,94,Cleveland Cavaliers,"20,562"
"Sun, Apr 5, 2015",6:00p,Indiana Pacers,112,Miami Heat,89,Indiana Pacers,"18,165"
"Sun, Apr 5, 2015",7:00p,San Antonio Spurs,107,Golden State Warriors,92,San Antonio Spurs,"18,581"
"Sun, Apr 5, 2015",7:30p,New York Knicks,101,Philadelphia 76ers,91,New York Knicks,"19,812"
"Sun, Apr 5, 2015",9:00p,Sacramento Kings,95,Utah Jazz,101,Utah Jazz,"16,716"
"Sun, Apr 5, 2015",9:30p,Los Angeles Lakers,78,Los Angeles Clippers,106,Los Angeles Clippers,"18,997"
"Mon, Apr 6, 2015",7:00p,Brooklyn Nets,106,Portland Trail Blazers,96,Brooklyn Nets,"17,416"
"Tue, Apr 7, 2015",7:30p,Atlanta Hawks,96,Phoenix Suns,69,Atlanta Hawks,"18,650"
"Tue, Apr 7, 2015",7:30p,Miami Heat,105,Charlotte Hornets,100,Miami Heat,"19,694"
"Tue, Apr 7, 2015",8:00p,New Orleans Pelicans,103,Golden State Warriors,100,New Orleans Pelicans,"18,097"
"Tue, Apr 7, 2015",8:00p,Oklahoma City Thunder,88,San Antonio Spurs,113,San Antonio Spurs,"18,203"
"Tue, Apr 7, 2015",10:00p,Sacramento Kings,116,Minnesota Timberwolves,111,Sacramento Kings,"16,770"
"Tue, Apr 7, 2015",10:30p,Los Angeles Clippers,105,Los Angeles Lakers,100,Los Angeles Clippers,"19,438"
"Wed, Apr 8, 2015",7:00p,Charlotte Hornets,74,Toronto Raptors,92,Toronto Raptors,"15,593"
"Wed, Apr 8, 2015",7:00p,Detroit Pistons,103,Boston Celtics,113,Boston Celtics,"14,284"
"Wed, Apr 8, 2015",7:00p,Orlando Magic,105,Chicago Bulls,103,Orlando Magic,"18,249"
"Wed, Apr 8, 2015",7:00p,Philadelphia 76ers,90,Washington Wizards,119,Washington Wizards,"12,611"
"Wed, Apr 8, 2015",7:30p,Brooklyn Nets,111,Atlanta Hawks,114,Atlanta Hawks,"17,732"
"Wed, Apr 8, 2015",7:30p,New York Knicks,86,Indiana Pacers,102,Indiana Pacers,"19,812"
"Wed, Apr 8, 2015",8:00p,Memphis Grizzlies,110,New Orleans Pelicans,74,Memphis Grizzlies,"17,518"
"Wed, Apr 8, 2015",8:00p,Milwaukee Bucks,99,Cleveland Cavaliers,104,Cleveland Cavaliers,"14,629"
"Wed, Apr 8, 2015",8:30p,San Antonio Spurs,110,Houston Rockets,98,San Antonio Spurs,"18,581"
"Wed, Apr 8, 2015",9:00p,Denver Nuggets,119,Los Angeles Lakers,101,Denver Nuggets,"13,338"
"Wed, Apr 8, 2015",9:00p,Utah Jazz,103,Sacramento Kings,91,Utah Jazz,"18,351"
"Wed, Apr 8, 2015",9:30p,Dallas Mavericks,107,Phoenix Suns,104,Dallas Mavericks,"20,262"
"Wed, Apr 8, 2015",10:00p,Portland Trail Blazers,116,Minnesota Timberwolves,91,Portland Trail Blazers,"19,499"
"Thu, Apr 9, 2015",8:00p,Miami Heat,78,Chicago Bulls,89,Chicago Bulls,"19,641"
"Thu, Apr 9, 2015",10:30p,Golden State Warriors,116,Portland Trail Blazers,105,Golden State Warriors,"19,596"
"Fri, Apr 10, 2015",7:00p,Orlando Magic,99,Toronto Raptors,101,Toronto Raptors,"16,227"
"Fri, Apr 10, 2015",7:30p,Atlanta Hawks,104,Charlotte Hornets,80,Atlanta Hawks,"18,462"
"Fri, Apr 10, 2015",7:30p,Brooklyn Nets,117,Washington Wizards,80,Brooklyn Nets,"17,732"
"Fri, Apr 10, 2015",7:30p,Cleveland Cavaliers,90,Boston Celtics,99,Boston Celtics,"20,562"
"Fri, Apr 10, 2015",7:30p,Detroit Pistons,103,Indiana Pacers,107,Indiana Pacers,"18,561"
"Fri, Apr 10, 2015",7:30p,New York Knicks,91,Milwaukee Bucks,99,Milwaukee Bucks,"19,812"
"Fri, Apr 10, 2015",8:00p,Houston Rockets,103,San Antonio Spurs,104,San Antonio Spurs,"18,457"
"Fri, Apr 10, 2015",8:00p,New Orleans Pelicans,90,Phoenix Suns,75,New Orleans Pelicans,"17,954"
"Fri, Apr 10, 2015",8:00p,Oklahoma City Thunder,116,Sacramento Kings,103,Oklahoma City Thunder,"18,203"
"Fri, Apr 10, 2015",9:00p,Denver Nuggets,143,Dallas Mavericks,144,Dallas Mavericks,"14,041"
"Fri, Apr 10, 2015",9:00p,Utah Jazz,88,Memphis Grizzlies,89,Memphis Grizzlies,"18,873"
"Fri, Apr 10, 2015",10:30p,Los Angeles Lakers,106,Minnesota Timberwolves,98,Los Angeles Lakers,"17,880"
"Sat, Apr 11, 2015",7:00p,Orlando Magic,79,New York Knicks,80,New York Knicks,"17,207"
"Sat, Apr 11, 2015",7:30p,Miami Heat,104,Toronto Raptors,107,Toronto Raptors,"19,689"
"Sat, Apr 11, 2015",8:00p,Chicago Bulls,114,Philadelphia 76ers,107,Chicago Bulls,"22,273"
"Sat, Apr 11, 2015",10:00p,Los Angeles Clippers,94,Memphis Grizzlies,86,Los Angeles Clippers,"19,401"
"Sat, Apr 11, 2015",10:00p,Portland Trail Blazers,105,Utah Jazz,111,Utah Jazz,"19,908"
"Sat, Apr 11, 2015",10:30p,Golden State Warriors,110,Minnesota Timberwolves,101,Golden State Warriors,"19,596"
"Sun, Apr 12, 2015",3:00p,Boston Celtics,117,Cleveland Cavaliers,78,Boston Celtics,"18,624"
"Sun, Apr 12, 2015",3:00p,Milwaukee Bucks,96,Brooklyn Nets,73,Milwaukee Bucks,"16,504"
"Sun, Apr 12, 2015",3:30p,Detroit Pistons,116,Charlotte Hornets,77,Detroit Pistons,"17,297"
"Sun, Apr 12, 2015",5:00p,Denver Nuggets,122,Sacramento Kings,111,Denver Nuggets,"14,004"
"Sun, Apr 12, 2015",6:00p,Indiana Pacers,116,Oklahoma City Thunder,104,Indiana Pacers,"18,165"
"Sun, Apr 12, 2015",6:00p,Washington Wizards,108,Atlanta Hawks,99,Washington Wizards,"19,041"
"Sun, Apr 12, 2015",7:00p,Houston Rockets,121,New Orleans Pelicans,114,Houston Rockets,"18,318"
"Sun, Apr 12, 2015",7:00p,San Antonio Spurs,107,Phoenix Suns,91,San Antonio Spurs,"18,581"
"Sun, Apr 12, 2015",9:30p,Los Angeles Lakers,106,Dallas Mavericks,120,Dallas Mavericks,"18,071"
"Mon, Apr 13, 2015",7:00p,Charlotte Hornets,90,Houston Rockets,100,Houston Rockets,"15,797"
"Mon, Apr 13, 2015",7:00p,Cleveland Cavaliers,109,Detroit Pistons,97,Cleveland Cavaliers,"20,562"
"Mon, Apr 13, 2015",7:00p,Philadelphia 76ers,97,Milwaukee Bucks,107,Milwaukee Bucks,"10,598"
"Mon, Apr 13, 2015",7:30p,Atlanta Hawks,108,New York Knicks,112,New York Knicks,"18,265"
"Mon, Apr 13, 2015",7:30p,Brooklyn Nets,86,Chicago Bulls,113,Chicago Bulls,"17,732"
"Mon, Apr 13, 2015",7:30p,Miami Heat,100,Orlando Magic,93,Miami Heat,"19,600"
"Mon, Apr 13, 2015",8:00p,Minnesota Timberwolves,88,New Orleans Pelicans,100,New Orleans Pelicans,"13,009"
"Mon, Apr 13, 2015",8:00p,Oklahoma City Thunder,101,Portland Trail Blazers,90,Oklahoma City Thunder,"18,203"
"Mon, Apr 13, 2015",9:00p,Utah Jazz,109,Dallas Mavericks,92,Utah Jazz,"19,911"
"Mon, Apr 13, 2015",10:00p,Sacramento Kings,102,Los Angeles Lakers,92,Sacramento Kings,"17,317"
"Mon, Apr 13, 2015",10:30p,Golden State Warriors,111,Memphis Grizzlies,107,Golden State Warriors,"19,596"
"Mon, Apr 13, 2015",10:30p,Los Angeles Clippers,110,Denver Nuggets,103,Los Angeles Clippers,"19,060"
"Tue, Apr 14, 2015",7:30p,Boston Celtics,95,Toronto Raptors,93,Boston Celtics,"18,624"
"Tue, Apr 14, 2015",8:00p,Indiana Pacers,99,Washington Wizards,95,Indiana Pacers,"18,165"
"Tue, Apr 14, 2015",10:30p,Phoenix Suns,101,Los Angeles Clippers,112,Los Angeles Clippers,"18,055"
"Wed, Apr 15, 2015",7:00p,Toronto Raptors,92,Charlotte Hornets,87,Toronto Raptors,"19,800"
"Wed, Apr 15, 2015",8:00p,Brooklyn Nets,101,Orlando Magic,88,Brooklyn Nets,"17,098"
"Wed, Apr 15, 2015",8:00p,Chicago Bulls,91,Atlanta Hawks,85,Chicago Bulls,"22,172"
"Wed, Apr 15, 2015",8:00p,Cleveland Cavaliers,113,Washington Wizards,108,Cleveland Cavaliers,"20,562"
"Wed, Apr 15, 2015",8:00p,Dallas Mavericks,114,Portland Trail Blazers,98,Dallas Mavericks,"20,352"
"Wed, Apr 15, 2015",8:00p,Houston Rockets,117,Utah Jazz,91,Houston Rockets,"18,320"
"Wed, Apr 15, 2015",8:00p,Milwaukee Bucks,100,Boston Celtics,105,Boston Celtics,"17,316"
"Wed, Apr 15, 2015",8:00p,Minnesota Timberwolves,113,Oklahoma City Thunder,138,Oklahoma City Thunder,"18,250"
"Wed, Apr 15, 2015",8:00p,New Orleans Pelicans,108,San Antonio Spurs,103,New Orleans Pelicans,"18,524"
"Wed, Apr 15, 2015",8:00p,New York Knicks,90,Detroit Pistons,112,Detroit Pistons,"19,812"
"Wed, Apr 15, 2015",8:00p,Philadelphia 76ers,101,Miami Heat,105,Miami Heat,"14,476"
"Wed, Apr 15, 2015",9:30p,Memphis Grizzlies,95,Indiana Pacers,83,Memphis Grizzlies,"17,109"
"Wed, Apr 15, 2015",10:30p,Golden State Warriors,133,Denver Nuggets,126,Golden State Warriors,"19,596"
"Wed, Apr 15, 2015",10:30p,Los Angeles Lakers,99,Sacramento Kings,122,Sacramento Kings,"18,997"
"Sat, Apr 18, 2015",12:30p,Toronto Raptors,86,Washington Wizards,93,Washington Wizards,"19,800"
"Sat, Apr 18, 2015",3:30p,Golden State Warriors,106,New Orleans Pelicans,99,Golden State Warriors,"19,596"
"Sat, Apr 18, 2015",7:00p,Chicago Bulls,103,Milwaukee Bucks,91,Chicago Bulls,"21,812"
"Sat, Apr 18, 2015",9:30p,Houston Rockets,118,Dallas Mavericks,108,Houston Rockets,"18,231"
"Sun, Apr 19, 2015",3:00p,Cleveland Cavaliers,113,Boston Celtics,100,Cleveland Cavaliers,"20,562"
"Sun, Apr 19, 2015",5:30p,Atlanta Hawks,99,Brooklyn Nets,92,Atlanta Hawks,"18,440"
"Sun, Apr 19, 2015",8:00p,Memphis Grizzlies,100,Portland Trail Blazers,86,Memphis Grizzlies,"18,119"
"Sun, Apr 19, 2015",10:30p,Los Angeles Clippers,107,San Antonio Spurs,92,Los Angeles Clippers,"19,309"
"Mon, Apr 20, 2015",8:00p,Chicago Bulls,91,Milwaukee Bucks,82,Chicago Bulls,"21,661"
"Mon, Apr 20, 2015",10:30p,Golden State Warriors,97,New Orleans Pelicans,87,Golden State Warriors,"19,596"
"Tue, Apr 21, 2015",7:00p,Cleveland Cavaliers,99,Boston Celtics,91,Cleveland Cavaliers,"20,562"
"Tue, Apr 21, 2015",8:00p,Toronto Raptors,106,Washington Wizards,117,Washington Wizards,"19,800"
"Tue, Apr 21, 2015",9:30p,Houston Rockets,111,Dallas Mavericks,99,Houston Rockets,"18,243"
"Wed, Apr 22, 2015",7:00p,Atlanta Hawks,96,Brooklyn Nets,91,Atlanta Hawks,"18,207"
"Wed, Apr 22, 2015",8:00p,Memphis Grizzlies,97,Portland Trail Blazers,82,Memphis Grizzlies,"18,119"
"Wed, Apr 22, 2015",10:30p,Los Angeles Clippers,107,San Antonio Spurs,111,San Antonio Spurs,"19,482"
"Thu, Apr 23, 2015",7:00p,Boston Celtics,95,Cleveland Cavaliers,103,Cleveland Cavaliers,"18,624"
"Thu, Apr 23, 2015",8:00p,Milwaukee Bucks,106,Chicago Bulls,113,Chicago Bulls,"18,717"
"Thu, Apr 23, 2015",9:30p,New Orleans Pelicans,119,Golden State Warriors,123,Golden State Warriors,"18,444"
"Fri, Apr 24, 2015",7:00p,Dallas Mavericks,128,Houston Rockets,130,Houston Rockets,"20,651"
"Fri, Apr 24, 2015",8:00p,Washington Wizards,106,Toronto Raptors,99,Washington Wizards,"20,356"
"Fri, Apr 24, 2015",9:30p,San Antonio Spurs,100,Los Angeles Clippers,73,San Antonio Spurs,"18,581"
"Sat, Apr 25, 2015",3:00p,Brooklyn Nets,91,Atlanta Hawks,83,Brooklyn Nets,"17,732"
"Sat, Apr 25, 2015",5:30p,Milwaukee Bucks,92,Chicago Bulls,90,Milwaukee Bucks,"18,717"
"Sat, Apr 25, 2015",8:00p,New Orleans Pelicans,98,Golden State Warriors,109,Golden State Warriors,"18,443"
"Sat, Apr 25, 2015",10:30p,Portland Trail Blazers,109,Memphis Grizzlies,115,Memphis Grizzlies,"19,945"
"Sun, Apr 26, 2015",1:00p,Boston Celtics,93,Cleveland Cavaliers,101,Cleveland Cavaliers,"18,624"
"Sun, Apr 26, 2015",3:30p,San Antonio Spurs,105,Los Angeles Clippers,114,Los Angeles Clippers,"18,581"
"Sun, Apr 26, 2015",6:30p,Washington Wizards,125,Toronto Raptors,94,Washington Wizards,"20,356"
"Sun, Apr 26, 2015",9:00p,Dallas Mavericks,121,Houston Rockets,109,Dallas Mavericks,"20,589"
"Mon, Apr 27, 2015",7:00p,Brooklyn Nets,120,Atlanta Hawks,115,Brooklyn Nets,"17,732"
"Mon, Apr 27, 2015",8:00p,Chicago Bulls,88,Milwaukee Bucks,94,Milwaukee Bucks,"21,814"
"Mon, Apr 27, 2015",10:30p,Portland Trail Blazers,99,Memphis Grizzlies,92,Portland Trail Blazers,"19,541"
"Tue, Apr 28, 2015",8:00p,Houston Rockets,103,Dallas Mavericks,94,Houston Rockets,"18,231"
"Tue, Apr 28, 2015",10:30p,Los Angeles Clippers,107,San Antonio Spurs,111,San Antonio Spurs,"19,571"
"Wed, Apr 29, 2015",7:00p,Atlanta Hawks,107,Brooklyn Nets,97,Atlanta Hawks,"18,105"
"Wed, Apr 29, 2015",9:30p,Memphis Grizzlies,99,Portland Trail Blazers,93,Memphis Grizzlies,"18,119"
"Thu, Apr 30, 2015",7:00p,Milwaukee Bucks,66,Chicago Bulls,120,Chicago Bulls,"18,717"
"Thu, Apr 30, 2015",9:30p,San Antonio Spurs,96,Los Angeles Clippers,102,Los Angeles Clippers,"18,581"
"Fri, May 1, 2015",8:00p,Brooklyn Nets,87,Atlanta Hawks,111,Atlanta Hawks,"17,732"
"Sat, May 2, 2015",8:00p,Los Angeles Clippers,111,San Antonio Spurs,109,Los Angeles Clippers,"19,588"
"Sun, May 3, 2015",1:00p,Atlanta Hawks,98,Washington Wizards,104,Washington Wizards,"18,148"
"Sun, May 3, 2015",3:30p,Golden State Warriors,101,Memphis Grizzlies,86,Golden State Warriors,"19,596"
"Mon, May 4, 2015",7:00p,Cleveland Cavaliers,92,Chicago Bulls,99,Chicago Bulls,"20,562"
"Mon, May 4, 2015",9:30p,Houston Rockets,101,Los Angeles Clippers,117,Los Angeles Clippers,"18,231"
"Tue, May 5, 2015",8:00p,Atlanta Hawks,106,Washington Wizards,90,Atlanta Hawks,"18,131"
"Tue, May 5, 2015",10:30p,Golden State Warriors,90,Memphis Grizzlies,97,Memphis Grizzlies,"19,596"
"Wed, May 6, 2015",7:00p,Cleveland Cavaliers,106,Chicago Bulls,91,Cleveland Cavaliers,"20,562"
"Wed, May 6, 2015",9:30p,Houston Rockets,115,Los Angeles Clippers,109,Houston Rockets,"18,310"
"Fri, May 8, 2015",8:00p,Chicago Bulls,99,Cleveland Cavaliers,96,Chicago Bulls,"22,246"
"Fri, May 8, 2015",10:30p,Los Angeles Clippers,124,Houston Rockets,99,Los Angeles Clippers,"19,367"
"Sat, May 9, 2015",5:00p,Washington Wizards,103,Atlanta Hawks,101,Washington Wizards,"20,356"
"Sat, May 9, 2015",8:00p,Memphis Grizzlies,99,Golden State Warriors,89,Memphis Grizzlies,"18,119"
"Sun, May 10, 2015",3:30p,Chicago Bulls,84,Cleveland Cavaliers,86,Cleveland Cavaliers,"22,256"
"Sun, May 10, 2015",8:30p,Los Angeles Clippers,128,Houston Rockets,95,Los Angeles Clippers,"19,490"
"Mon, May 11, 2015",7:00p,Washington Wizards,101,Atlanta Hawks,106,Atlanta Hawks,"20,356"
"Mon, May 11, 2015",9:30p,Memphis Grizzlies,84,Golden State Warriors,101,Golden State Warriors,"18,119"
"Tue, May 12, 2015",7:00p,Cleveland Cavaliers,106,Chicago Bulls,101,Cleveland Cavaliers,"20,562"
"Tue, May 12, 2015",9:30p,Houston Rockets,124,Los Angeles Clippers,103,Houston Rockets,"18,142"
"Wed, May 13, 2015",8:00p,Atlanta Hawks,82,Washington Wizards,81,Atlanta Hawks,"18,854"
"Wed, May 13, 2015",10:30p,Golden State Warriors,98,Memphis Grizzlies,78,Golden State Warriors,"19,596"
"Thu, May 14, 2015",8:00p,Chicago Bulls,73,Cleveland Cavaliers,94,Cleveland Cavaliers,"22,695"
"Thu, May 14, 2015",10:30p,Los Angeles Clippers,107,Houston Rockets,119,Houston Rockets,"19,417"
"Fri, May 15, 2015",7:00p,Washington Wizards,91,Atlanta Hawks,94,Atlanta Hawks,"20,356"
"Fri, May 15, 2015",9:30p,Memphis Grizzlies,95,Golden State Warriors,108,Golden State Warriors,"18,119"
"Sun, May 17, 2015",3:30p,Houston Rockets,113,Los Angeles Clippers,100,Houston Rockets,"18,463"
"Tue, May 19, 2015",9:00p,Golden State Warriors,110,Houston Rockets,106,Golden State Warriors,"19,596"
"Wed, May 20, 2015",8:30p,Atlanta Hawks,89,Cleveland Cavaliers,97,Cleveland Cavaliers,"18,489"
"Thu, May 21, 2015",9:00p,Golden State Warriors,99,Houston Rockets,98,Golden State Warriors,"19,596"
"Fri, May 22, 2015",8:30p,Atlanta Hawks,82,Cleveland Cavaliers,94,Cleveland Cavaliers,"18,670"
"Sat, May 23, 2015",9:00p,Houston Rockets,80,Golden State Warriors,115,Golden State Warriors,"18,282"
"Sun, May 24, 2015",8:30p,Cleveland Cavaliers,114,Atlanta Hawks,111,Cleveland Cavaliers,"20,562"
"Mon, May 25, 2015",9:00p,Houston Rockets,128,Golden State Warriors,115,Houston Rockets,"18,239"
"Tue, May 26, 2015",8:30p,Cleveland Cavaliers,118,Atlanta Hawks,88,Cleveland Cavaliers,"20,562"
"Wed, May 27, 2015",9:00p,Golden State Warriors,104,Houston Rockets,90,Golden State Warriors,"19,596"
"Thu, Jun 4, 2015",9:00p,Golden State Warriors,108,Cleveland Cavaliers,100,Golden State Warriors,"19,596"
"Sun, Jun 7, 2015",8:00p,Golden State Warriors,93,Cleveland Cavaliers,95,Cleveland Cavaliers,"19,596"
"Tue, Jun 9, 2015",9:00p,Cleveland Cavaliers,96,Golden State Warriors,91,Cleveland Cavaliers,"20,562"
"Thu, Jun 11, 2015",9:00p,Cleveland Cavaliers,82,Golden State Warriors,103,Golden State Warriors,"20,562"
"Sun, Jun 14, 2015",8:00p,Golden State Warriors,104,Cleveland Cavaliers,91,Golden State Warriors,"19,596"
"Tue, Jun 16, 2015",9:00p,Cleveland Cavaliers,97,Golden State Warriors,105,Golden State Warriors,"20,562"
